area,perimeter,majoraxislength,minoraxislength,aspectratio,eccentricity,convexarea,equivdiameter,extent,solidity,roundness,compactness,shapefactor1,shapefactor2,shapefactor3,shapefactor4,class
29721,630.611,229.3128919885,165.3697594046,1.3866676278,0.6927754695,29989,194.5300812447,0.7697746698,0.9910633899,0.9391829454,0.848317247,0.0077155174,0.0024647791,0.7196421516,0.9979044753,DERMASON
23684,571.022,207.2337299686,145.8234678092,1.4211274295,0.710530241,23967,173.6531179608,0.7681629476,0.9881920975,0.9127655383,0.837957788,0.0087499464,0.0026611768,0.7021732544,0.9978776722,DERMASON
28164,614.122,224.7391300061,160.1381784756,1.4034075581,0.7016199277,28514,189.3660965905,0.7396008403,0.9877253279,0.9384148862,0.8426040298,0.0079796595,0.0024811799,0.709981551,0.9963934747,DERMASON
26997,606.154,221.8833126214,155.6691561195,1.4253518048,0.7125895375,27317,185.4013160396,0.7885789397,0.9882856829,0.9233352583,0.83558026,0.0082188137,0.0024713917,0.6981943708,0.9951726065,DERMASON
29860,649.63,244.2634777663,155.8535007329,1.5672633378,0.7699909007,30257,194.9844424712,0.7909514728,0.9868790693,0.8891346238,0.7982545907,0.0081802906,0.002048869,0.6372103916,0.9986764852,DERMASON
27049,606.037,221.521476651,156.1604124941,1.4185507909,0.7092621747,27354,185.5797845821,0.8370675249,0.988849894,0.925470966,0.8377507562,0.0081896365,0.0024883055,0.7018263295,0.9955762948,DERMASON
33128,672.417,249.4920342677,169.3029783039,1.4736423232,0.7345166026,33481,205.3774078081,0.7536627537,0.9894567068,0.9207202863,0.8231822247,0.0075311529,0.0021331685,0.677628975,0.998582737,DERMASON
32859,675.504,252.4447766757,166.2080841167,1.5188477625,0.7526736084,33272,204.5418739536,0.7187007874,0.9875871604,0.9049161859,0.810244033,0.0076826677,0.0020424676,0.6564953929,0.9971165587,DERMASON
30145,655.072,253.6554668414,151.6218209968,1.6729482945,0.801684725,30467,195.9127511829,0.7869935255,0.9894311878,0.8827690107,0.772357693,0.0084145121,0.0018470668,0.5965364059,0.9979745629,DERMASON
31459,663.692,246.7966185296,162.5352735061,1.518418822,0.7525108743,31842,200.1370601309,0.7344399309,0.9879718611,0.8974734545,0.8109392314,0.0078450243,0.0020927979,0.6576224369,0.998546286,DERMASON
30419,664.531,239.4677132576,162.3736394855,1.4747942709,0.7350059319,30968,196.8011019057,0.7932770041,0.9822720227,0.8656140684,0.8218272903,0.0078723072,0.0022151545,0.6754000951,0.9960761908,DERMASON
32641,666.762,240.0642394506,173.5236904701,1.383466654,0.6910343668,33055,203.8622377482,0.7277814939,0.9874754198,0.9226386387,0.8491986904,0.007354684,0.0023592884,0.7211384157,0.9976709511,DERMASON
29846,641.989,241.6839913141,157.7223720956,1.532338045,0.757704747,30187,194.9387274304,0.8072595478,0.9887037466,0.9099988113,0.8065851874,0.0080977012,0.0021141825,0.6505796646,0.9969079713,DERMASON
33221,672.871,249.406871717,169.8964236881,1.4679936534,0.7320956444,33567,205.6654830438,0.7611116202,0.9896922573,0.9220594921,0.82461835,0.0075075064,0.002141349,0.6799954232,0.9982289657,DERMASON
30465,635.788,215.1208682599,181.0647260926,1.1880882207,0.5399636483,30796,196.9498482618,0.7617011701,0.9892518509,0.947079406,0.9155311145,0.0070612463,0.0030602264,0.8381972215,0.9958522456,DERMASON
29897,644.523,241.8317985917,157.7278838348,1.5332216011,0.7580284913,30205,195.1052092307,0.7069185662,0.9898030127,0.9044001708,0.8067806234,0.0080888316,0.0021139144,0.6508949743,0.9979662347,DERMASON
21636,545.616,191.6489166848,143.9483039921,1.3313732178,0.6601836854,21993,165.9753318716,0.7611877287,0.9837675624,0.9132982848,0.8660384559,0.0088578719,0.0030736744,0.750022607,0.9985600117,DERMASON
30748,660.344,247.1110261783,159.3799699257,1.5504522073,0.7642052555,31187,197.8625015548,0.6978031954,0.985923622,0.8861071975,0.8007028444,0.0080366536,0.0020377012,0.6411250451,0.9940337414,DERMASON
31563,662.797,254.5682722066,158.4050891584,1.6070712978,0.7828186422,31936,200.4676027454,0.7828125,0.9883203908,0.9028738429,0.7874807061,0.0080654016,0.0019132224,0.6201258625,0.9965864746,DERMASON
26928,603.535,215.1376235455,160.0915006228,1.3438416325,0.66802893,27225,185.1642364514,0.7499791115,0.9890909091,0.9289857268,0.8606780785,0.0079893651,0.0027043008,0.7407667549,0.9954732051,DERMASON
33401,700.283,266.772155839,159.8437510369,1.6689558028,0.8006165581,33844,206.2219048348,0.7890621309,0.9869105307,0.855898305,0.773026346,0.0079869512,0.0017592922,0.5975697316,0.9973174711,DERMASON
32038,675.473,239.9630490574,170.6138357506,1.4064688717,0.7031915534,32573,201.9704149974,0.7472594113,0.9835753538,0.882387349,0.8416729817,0.007489951,0.0023186344,0.7084134081,0.9963614068,DERMASON
28608,636.556,231.6683535687,157.454941373,1.4713311094,0.7335303763,28983,190.852919537,0.7436057392,0.9870613808,0.8872053031,0.8238195532,0.0080980269,0.002300845,0.6786786563,0.9985610203,DERMASON
31003,653.302,240.1790589326,164.6271924654,1.4589270177,0.7281335886,31374,198.6812663676,0.7942969871,0.9881749219,0.9128209709,0.8272214374,0.0077469619,0.0022376817,0.6842953065,0.9983369108,DERMASON
29081,636.593,237.3015273818,156.4313801734,1.5169688276,0.7519594824,29481,192.4242167723,0.7036804026,0.9864319392,0.9017693764,0.8108848641,0.0081600195,0.0021762447,0.6575342628,0.9974589797,DERMASON
31267,662.324,249.6764772418,159.6930766738,1.5634771553,0.7687078968,31648,199.525388974,0.8026440765,0.9879613246,0.8956845702,0.7991357103,0.0079853033,0.0020088769,0.6386178834,0.9984644717,DERMASON
33096,672.63,254.9744644971,165.761365225,1.5382020059,0.7598403883,33371,205.2781916633,0.7938023169,0.991759312,0.9192484476,0.8050931377,0.007704087,0.0019965741,0.6481749604,0.9970240243,DERMASON
32992,670.474,243.4477276888,172.999390232,1.4072172588,0.7035736716,33329,204.9554074912,0.7306550915,0.9898886855,0.9222626593,0.841886714,0.0073789927,0.0022866067,0.7087732392,0.9973979347,DERMASON
22449,554.779,202.2162498891,141.8289798508,1.4257752548,0.7127946256,22712,169.064941782,0.787960688,0.9884202184,0.91657253,0.8360601182,0.0090078066,0.0027148688,0.6989965212,0.9966119432,DERMASON
25856,594.783,216.5837021899,152.6157801262,1.4191435644,0.709554715,26256,181.4411245244,0.7566871525,0.984765387,0.9184470191,0.8377413568,0.0083765355,0.0025449779,0.7018105808,0.9959699692,DERMASON
28351,616.298,228.588375482,158.1065450252,1.4457869245,0.7222186177,28625,189.9937218247,0.7197512059,0.9904279476,0.9379868055,0.8311609084,0.0080627976,0.0023735914,0.6908284557,0.9987907484,DERMASON
27578,628.954,229.775847391,153.2815865972,1.4990440306,0.7449755118,28005,187.3856989333,0.8189944466,0.9847527227,0.8760620434,0.8155152122,0.0083318532,0.0022732628,0.6650650613,0.99696181,DERMASON
32824,678.112,254.1066958944,164.8981867067,1.5409914504,0.7608456703,33193,204.4329103065,0.8040368411,0.9888831983,0.8970125275,0.8045160305,0.0077414909,0.0020005213,0.6472460433,0.9974006191,DERMASON
30197,651.906,242.9028407278,158.84318982,1.5291989603,0.756548883,30602,196.0816527174,0.7489335317,0.9867655709,0.8929018167,0.8072431435,0.0080439395,0.0021070072,0.6516414927,0.9964894932,DERMASON
23090,558.141,209.5732132805,140.4901513007,1.4917288603,0.7420332196,23315,171.461660694,0.727060898,0.9903495604,0.9314208268,0.8181468328,0.0090763626,0.0025085145,0.6693642401,0.998509955,DERMASON
31760,661.245,243.6777547163,166.8540499579,1.4604245733,0.7287945952,32082,201.0922373957,0.7169623911,0.9899632193,0.9127788227,0.8252383876,0.0076724734,0.0021949915,0.6810183964,0.9945760009,DERMASON
29628,646.71,230.3177858849,164.0233620765,1.4041767159,0.7020160986,29994,194.2254906839,0.7854718982,0.9877975595,0.890211186,0.8432934953,0.0077736528,0.0024250456,0.7111439192,0.9985717329,DERMASON
20942,530.683,191.1765252973,139.5864021821,1.3695927562,0.683293252,21191,163.2917099728,0.7423608649,0.9882497287,0.9344534421,0.8541410077,0.0091288571,0.0029971913,0.7295568611,0.9991957922,DERMASON
27923,617.327,232.1685812063,153.3572377711,1.5139069051,0.7507885697,28171,188.5541508629,0.7939888535,0.9911966206,0.9207492974,0.8121432706,0.0083146002,0.002231268,0.6595766919,0.9985377083,DERMASON
32807,660.821,236.4464783241,176.9843987897,1.3359735657,0.6631146934,33156,204.3799641455,0.7660891089,0.9894740017,0.9440798123,0.8643815108,0.007207196,0.0024818068,0.7471553961,0.9981798587,DERMASON
30880,640.707,230.4557069683,171.0007555995,1.3476882378,0.6703872925,31220,198.286754831,0.8193806883,0.9891095452,0.9452968658,0.8604115621,0.0074629439,0.0025229863,0.7403080562,0.9977044597,DERMASON
27058,613.873,223.2525670262,154.6360810229,1.4437288216,0.7212730382,27433,185.610655948,0.7244056543,0.9863303321,0.902294878,0.8313931545,0.0082508895,0.0024316794,0.6912145773,0.9979264072,DERMASON
27355,611.896,227.6450698471,153.5212727341,1.4828242744,0.7383764771,27659,186.6265461992,0.7350925752,0.9890090025,0.9181028906,0.8198136965,0.0083218816,0.002318793,0.672094497,0.9965980348,DERMASON
31390,653.785,237.5376375123,169.0700979754,1.4049653981,0.7024214191,31812,199.9174562394,0.7119366764,0.9867345656,0.9228503374,0.8416243351,0.0075673029,0.0023420384,0.7083315215,0.9951812781,DERMASON
27760,618.33,221.8992881311,159.8084342901,1.3885330215,0.6937825627,28162,188.0030046618,0.7327051495,0.9857254456,0.9124071707,0.8472447399,0.0079934902,0.0025406903,0.7178236493,0.9967218407,DERMASON
31972,661.829,243.9211797766,167.522402233,1.4560511103,0.7268567685,32321,201.7622727972,0.799180123,0.9892020668,0.9172507637,0.8271617618,0.0076292124,0.0022030343,0.6841965801,0.9962251902,DERMASON
31138,651.571,246.3094408812,161.269995563,1.5273110167,0.7558494184,31484,199.113367065,0.7094554568,0.9890102909,0.9216734668,0.8083870693,0.0079102525,0.0020837592,0.6534896539,0.9980819476,DERMASON
32042,665.683,253.6116455516,161.2879892011,1.5724149505,0.7717183591,32462,201.9830227826,0.7958768008,0.9870617953,0.9086456413,0.7964264509,0.0079149755,0.0019643191,0.6342950918,0.9973750853,DERMASON
32540,669.703,252.9877318084,164.0856385911,1.541803012,0.7611368749,32919,203.5465911915,0.7923636983,0.9884868921,0.9117230272,0.8045709953,0.0077746691,0.0020096442,0.6473344866,0.9980622611,DERMASON
31701,645,228.2634373478,177.0681921116,1.2891272827,0.6310789703,31990,200.905367792,0.799561138,0.9909659269,0.9575542692,0.8801469483,0.0072005122,0.0026654093,0.7746586506,0.9986336013,DERMASON
32799,674.253,247.4037846803,169.0418950104,1.463564903,0.7301721961,33170,204.3550435584,0.7272505543,0.9888151945,0.9066187403,0.8259980494,0.0075430283,0.0021659159,0.6822727776,0.9985504916,DERMASON
27585,618.439,237.3762446953,148.2486889953,1.6012029941,0.7810004723,27904,187.4094790599,0.7013729977,0.9885679472,0.9063357561,0.7895039341,0.0086052654,0.0020623445,0.623316462,0.9980561853,DERMASON
23369,567.724,215.8616876028,138.117007639,1.5628899821,0.7685078961,23658,172.4944489568,0.7913111201,0.987784259,0.9111198,0.7990971018,0.0092370956,0.0023233435,0.6385561781,0.9979930538,DERMASON
25368,599.1,227.0648223253,142.7169297241,1.591015325,0.7777857805,25794,179.7207299419,0.7669145656,0.9834845313,0.8881727692,0.7914952572,0.0089508366,0.002166889,0.6264647421,0.9967150053,DERMASON
29811,638.922,240.3819414749,158.8579206191,1.5131882662,0.7505124581,30123,194.8243928981,0.7699519603,0.9896424659,0.9176788524,0.8104784898,0.0080635316,0.0021462041,0.6568753824,0.993976121,DERMASON
25339,593.553,222.5981979564,145.1640073282,1.5334255512,0.7581031217,25653,179.6179746686,0.7094380827,0.9877597162,0.9038166275,0.8069156728,0.0087848059,0.0022973361,0.651112903,0.9984331622,DERMASON
27769,614.255,228.926309804,154.7434944643,1.4793921424,0.7369444598,28072,188.0334781834,0.7175452196,0.9892063266,0.9248529878,0.8213712017,0.0082439522,0.0023145849,0.674650651,0.9980728719,DERMASON
33015,679.242,250.3239225049,168.5529973397,1.485134803,0.7393333824,33428,205.0268362177,0.7025215448,0.987645088,0.899232721,0.819046115,0.007582127,0.002104768,0.6708365385,0.9962826905,DERMASON
28912,630.948,233.8881550468,157.7573468491,1.4825816973,0.7382756821,29305,191.8642794201,0.7955971381,0.9865893192,0.9126428656,0.8203249086,0.0080896567,0.0022597139,0.6729329557,0.9976780836,DERMASON
28184,626.725,233.6611576339,153.9845763868,1.5174322203,0.7521359133,28504,189.4333215905,0.7085857951,0.9887735055,0.9016924975,0.810718065,0.0082905605,0.0022092408,0.657263781,0.9973532385,DERMASON
31534,671.57,236.7196427271,169.9273624482,1.3930637145,0.696205785,31979,200.3754870329,0.8041105671,0.986084618,0.8786306573,0.8464675121,0.0075068067,0.0023772572,0.716507249,0.9981402497,DERMASON
33198,687.953,267.449591478,159.008764753,1.6819801845,0.8040680126,33583,205.5942761998,0.8280454954,0.9885358664,0.8814633241,0.7687215937,0.0080561959,0.0017353461,0.5909328886,0.9939374091,DERMASON
30994,650.335,238.2842683948,165.9321726089,1.4360341617,0.7176904607,31344,198.6524262362,0.7558037456,0.9888335886,0.9209016209,0.8336783103,0.0076880773,0.0022908229,0.695019525,0.998071781,DERMASON
25885,587.92,218.8234957367,150.9335567176,1.449800167,0.7240473872,26146,181.5428478775,0.746137438,0.9900175935,0.9410692105,0.8296314217,0.0084536796,0.0024703945,0.6882882959,0.9978804864,DERMASON
28033,636.761,246.1920495673,145.4817879734,1.6922533947,0.8067242644,28429,188.925181375,0.7477460656,0.9860705618,0.8688134365,0.7673894494,0.0087822227,0.001878657,0.5888865671,0.9965452923,DERMASON
29840,641.576,233.5530556503,162.962893074,1.4331670925,0.7163361485,30170,194.9191319879,0.7781776456,0.9890619821,0.9109875962,0.8345818103,0.007826845,0.0023422981,0.6965267981,0.9982392861,DERMASON
21961,551.696,204.7763134291,136.709957879,1.4978887903,0.7445144875,22267,167.2172647843,0.7804193319,0.9862576908,0.9066972648,0.8165849945,0.0093245441,0.0025574842,0.6668110533,0.998808802,DERMASON
28877,624.713,233.3248338891,157.9862643919,1.4768678454,0.7358830543,29172,191.7481116812,0.7981040296,0.9898875634,0.9298242101,0.8218075568,0.0080799541,0.002273365,0.6753676604,0.9974287815,DERMASON
26783,608.733,225.8112135449,152.158904097,1.4840486325,0.738884256,27142,184.6650338495,0.8173772393,0.9867732665,0.9082708862,0.8177850469,0.0084311397,0.0023260696,0.6687723829,0.9924907402,DERMASON
28470,624.257,232.2100187922,157.0196724147,1.4788594016,0.7367210348,28802,190.3920424771,0.8168359442,0.9884730227,0.9180587819,0.8199131263,0.0081563055,0.0022737599,0.6722575348,0.9941743756,DERMASON
31413,653.14,235.2830088801,170.3423783301,1.3812359038,0.6898112128,31786,199.99068433,0.7281134831,0.988265274,0.92535146,0.8500005388,0.0074899885,0.0024117802,0.722500916,0.9979442057,DERMASON
26311,600.129,224.1376271537,149.6148017979,1.4980979453,0.7445980557,26567,183.0306140008,0.7175857743,0.9903639854,0.9180323626,0.8165992311,0.0085187802,0.0023366467,0.6668343043,0.9989831011,DERMASON
33281,686.947,252.0290033998,169.1351503592,1.4901042324,0.7413722762,33791,205.8511240881,0.7400876159,0.9849072238,0.8862571842,0.816775535,0.0075727593,0.0020789536,0.6671222746,0.9940817249,DERMASON
26383,603.722,231.0449513058,145.9625909376,1.5829052487,0.7751723998,26630,183.280874367,0.7802620294,0.9907247465,0.9096200766,0.7932693328,0.0087573419,0.0021391179,0.6292762343,0.9960846542,DERMASON
33222,679.444,256.3828441273,165.4872051418,1.549260826,0.7637863795,33590,205.6685784343,0.7925662619,0.9890443584,0.9043328402,0.8021932167,0.007717261,0.001971328,0.6435139569,0.9969709644,DERMASON
26262,612.125,223.1631670151,150.0670985313,1.4870892367,0.7401383715,26641,182.8601020557,0.7766835241,0.9857738073,0.880759684,0.8194009097,0.0084975694,0.0023629811,0.6714178508,0.9984582592,DERMASON
30464,654.484,246.0865851182,158.0597126679,1.5569216277,0.7664591242,30832,196.94661584,0.790451479,0.9880643487,0.8937143327,0.8003143111,0.0080779473,0.0020441987,0.6405029966,0.9972129679,DERMASON
30609,643.215,237.9207697542,164.0097467332,1.4506501869,0.724432192,30958,197.4147644549,0.7289766367,0.9887266619,0.9297082352,0.8297500242,0.0077729024,0.0022727521,0.6884851026,0.9987510428,DERMASON
31639,663.311,256.0568994771,157.5410948363,1.6253340104,0.788325698,31947,200.7088088647,0.7499881477,0.9903590321,0.9036457567,0.7838445645,0.0080930781,0.0018845745,0.6144123013,0.9986252098,DERMASON
32682,670.794,252.3898426453,164.9950037372,1.5296817293,0.7567272249,33036,203.9902321216,0.7710746726,0.989284417,0.9127254303,0.8082347133,0.0077225948,0.0020327923,0.6532433519,0.9992544201,DERMASON
31033,649.385,236.3047106846,167.7649900354,1.40854603,0.7042501185,31416,198.7773699186,0.7514771406,0.9878087599,0.9247601782,0.8411908901,0.0076146267,0.0023518338,0.7076021136,0.9966901479,DERMASON
30431,635.556,233.0117345187,166.5733283881,1.3988538067,0.6992563718,30752,196.8399161396,0.7935899442,0.9895616545,0.9467132206,0.8447639624,0.0076570515,0.0024053753,0.7136261522,0.9982586596,DERMASON
32401,662.788,247.9392605344,167.0975359805,1.4837996209,0.7387811133,32760,203.1113844396,0.8055541743,0.989041514,0.9268703821,0.8191981536,0.0076522101,0.0021258005,0.6710856149,0.9957565809,DERMASON
32623,672.076,255.9956298565,162.8045054768,1.5724112125,0.7717171132,32975,203.8060197048,0.8141908755,0.9893252464,0.9076052227,0.7961308551,0.0078470904,0.0019445819,0.6338243385,0.9966324966,DERMASON
32217,667.032,244.0936330404,168.4897961102,1.4487146324,0.723554681,32596,202.5338451043,0.7812833447,0.9883728065,0.9099166728,0.8297383368,0.0075765476,0.0022152143,0.6884657076,0.9973903445,DERMASON
33037,678.063,263.7833569454,160.0818022094,1.6478035186,0.7948022775,33357,205.0951360696,0.8208358179,0.9904068112,0.9029638708,0.7775135567,0.0079844828,0.0017999417,0.6045273309,0.996142263,DERMASON
30331,650.478,241.8180384791,160.1213988794,1.510216874,0.7493655309,30699,196.5162299439,0.7128319624,0.9880126388,0.9008062019,0.812661583,0.0079726365,0.0021449672,0.6604188485,0.9973756889,DERMASON
31512,673.38,255.4052749682,158.1404657091,1.6150532618,0.7852533235,31977,200.3055778896,0.8021790596,0.9854582982,0.8733039112,0.7842656261,0.0081050163,0.001891413,0.6150725723,0.9933749642,DERMASON
27761,632.209,250.3186969547,141.4044701507,1.7702318511,0.8251609088,28012,188.0063908525,0.6738106796,0.9910395545,0.8728178551,0.7510681109,0.0090169193,0.0017699265,0.5641033073,0.9985936418,DERMASON
28597,622.214,222.4268376336,164.0193754566,1.3561009912,0.6754473604,28969,190.8162237882,0.8023849607,0.9871586869,0.9282197015,0.8578830946,0.007777978,0.0025987166,0.735963404,0.9980407016,DERMASON
28532,626.691,230.3359944723,157.9116791993,1.4586381175,0.7280057673,28861,190.5992410541,0.7204868564,0.9886005336,0.9129251338,0.8274835268,0.0080729004,0.0023347844,0.6847289871,0.9987718007,DERMASON
33777,699.5,247.2041230788,174.5063749051,1.4165907877,0.7082914112,34437,207.3793917016,0.7651549474,0.9808345675,0.867472069,0.8388994047,0.0073187116,0.0022359081,0.7037522113,0.9969288993,DERMASON
34432,676.666,241.8288409794,181.6608798723,1.3312103363,0.6600791118,34759,209.3804766551,0.8037348273,0.9905923646,0.9449817104,0.8658209493,0.0070233748,0.002434658,0.7496459162,0.9979363921,DERMASON
30967,653.747,240.8256872578,164.0420554067,1.4680728467,0.7321298347,31292,198.5658807092,0.8065583164,0.9896139588,0.9105201898,0.8245211836,0.0077768491,0.0022171277,0.6798351823,0.9980475713,DERMASON
30243,647.283,230.5746835629,167.359363294,1.3777220409,0.6878679889,30655,196.2309444288,0.7491825208,0.9865601044,0.9070815457,0.8510515612,0.0076240678,0.0024671185,0.7242887599,0.9978685885,DERMASON
33533,721.635,265.4840587371,161.2999251952,1.6459031733,0.7942667827,34242,206.6289951909,0.6998434728,0.9792944337,0.8091836433,0.778310367,0.0079170983,0.0017920786,0.6057670274,0.9970338727,DERMASON
37971,728.233,271.2409869664,178.918334196,1.5160044284,0.7515916474,38429,219.87764496,0.7310550635,0.9880819173,0.8997486185,0.810635765,0.0071433722,0.0019027691,0.6571303434,0.9962125107,DERMASON
29119,643.089,250.4928560518,148.3821804074,1.6881599621,0.8056727203,29407,192.5498956197,0.7647197857,0.9902064134,0.884798053,0.7686841799,0.0086023852,0.0018526374,0.5908753684,0.9974921395,DERMASON
37405,712.42,262.5301573064,181.9229176546,1.4430845805,0.7209759591,37772,218.232731667,0.7375093655,0.9902838081,0.9261201149,0.8312672872,0.0070185846,0.0020672455,0.6910053027,0.9971790974,DERMASON
29505,629.931,230.3714326306,163.4234886511,1.4096592511,0.7048148638,29804,193.8219099261,0.8159568584,0.9899677896,0.934371365,0.8413452472,0.0078078777,0.0024132913,0.7078618249,0.99784397,DERMASON
27125,603.014,213.8352396606,162.1897200105,1.3184265911,0.6516964943,27498,185.8403149237,0.7447217418,0.9864353771,0.9373997224,0.8690817997,0.0078833268,0.0027741626,0.7553031746,0.9958117897,DERMASON
28052,631.486,242.5000539812,147.642696836,1.6424791688,0.7932963234,28392,188.9891946882,0.7539644143,0.9880247957,0.8839877379,0.7793367118,0.0086446618,0.0019671085,0.6073657104,0.9975855272,DERMASON
40369,760.189,276.6144812116,186.1248499223,1.4861770544,0.7397631675,40986,226.714373566,0.7277496349,0.9849460791,0.87783864,0.8196041385,0.0068521509,0.0019073186,0.6717509438,0.998340839,DERMASON
36411,717.877,273.481753432,169.9713275281,1.6089875711,0.7834071489,36843,215.31355058,0.7492900358,0.9882745705,0.8878557103,0.7873049952,0.0075109652,0.0017801129,0.6198491555,0.9973295872,DERMASON
27659,613.789,224.0025441173,157.7000829731,1.4204339015,0.7101898294,27997,187.6606846621,0.7278684211,0.9879272779,0.9225887115,0.8377613987,0.0080987217,0.0024608074,0.7018441611,0.9969232399,DERMASON
35755,709.456,263.2737943069,173.2182827723,1.5198961108,0.7530706099,36162,213.3651328638,0.7843072738,0.9887450915,0.8926798144,0.8104305764,0.0073632721,0.0019593584,0.6567977191,0.9982642989,DERMASON
27277,605.212,218.1704781349,159.4646912481,1.3681428561,0.6824654818,27611,186.3602829514,0.7493681319,0.9879033718,0.9358180265,0.8541956939,0.0079983311,0.002626689,0.7296502834,0.9982658227,DERMASON
28461,633.854,239.9876163599,151.9461716879,1.5794252247,0.7740358939,28896,190.3619465195,0.7112760534,0.9849460133,0.8901876169,0.7932157059,0.0084321569,0.0020591295,0.6291911561,0.9937603831,DERMASON
36816,722.568,274.576468149,171.3276775349,1.6026392939,0.781447718,37271,216.5077067427,0.7023809524,0.9877921172,0.8861128138,0.7885151565,0.0074580744,0.0017784705,0.621756152,0.9964508404,DERMASON
30035,652.129,250.8567596045,152.7341392275,1.6424406545,0.793285366,30333,195.5549787812,0.7665118416,0.9901757162,0.8875043147,0.7795483729,0.0083521478,0.0019026119,0.6076956657,0.9981040669,DERMASON
31918,661.896,241.8120563221,168.5512179304,1.4346503057,0.7170381042,32297,201.5918147864,0.7611484714,0.9882651639,0.9155161743,0.8336714796,0.0075760404,0.0022573652,0.6950081359,0.9970936347,DERMASON
33679,689.062,264.2901176058,162.8385292628,1.6230195569,0.7876401589,34067,207.0783296898,0.7965328036,0.988610679,0.8913585841,0.7835265714,0.0078473267,0.0018243847,0.613913888,0.9963942465,DERMASON
38629,731.663,272.5389718932,180.9008922621,1.5065651058,0.7479442464,39013,221.7745936161,0.7926824263,0.9901571271,0.9067783505,0.8137353424,0.0070552945,0.0019082164,0.6621652075,0.9975949959,DERMASON
34685,683.079,240.2491098577,184.0720395282,1.3051906768,0.6426360662,35104,210.1483133626,0.7466847498,0.9880640383,0.9341351086,0.8747100603,0.0069265997,0.0025012456,0.7651176895,0.9986244751,DERMASON
34563,697.508,267.7815169864,164.7466311882,1.6254142197,0.7883493928,34954,209.7784030464,0.7798158928,0.9888138697,0.8927357142,0.7833938855,0.0077476352,0.0017999881,0.6137059798,0.9975264263,DERMASON
28310,623.756,232.3069842166,155.4600143443,1.4943198429,0.7430816375,28650,189.8562917352,0.722415025,0.9881326353,0.9143664047,0.817264674,0.0082058278,0.0022581515,0.6679215474,0.9980884219,DERMASON
26330,622.645,227.9515235283,148.0741024675,1.5394422099,0.7602881817,26813,183.0966881538,0.7614668286,0.9819863499,0.8534532042,0.8032264287,0.0086574829,0.0022229176,0.6451726957,0.9932060804,DERMASON
37528,735.285,264.803544263,181.0498977694,1.4625998,0.7297500452,38049,218.5912478459,0.7504549363,0.9863071303,0.8722758954,0.8254846001,0.0070561592,0.0020210825,0.681424825,0.9966518128,DERMASON
27624,616.675,232.0169414861,152.2554301504,1.5238664477,0.7545648493,28015,187.5419131388,0.7634735504,0.9860431911,0.912817052,0.8083112894,0.0083991074,0.0022117064,0.6533671406,0.9956442636,DERMASON
24849,581.965,217.7970777535,145.911439702,1.4926662241,0.7424133169,25199,177.8727900695,0.7705116279,0.9861105599,0.9219875298,0.8166904345,0.0087648226,0.0024052087,0.6669832659,0.995583393,DERMASON
32457,670.787,245.2643627674,168.8151005397,1.4528579611,0.7254275516,32787,203.2868316037,0.7189659755,0.9899350352,0.906460669,0.8288478167,0.0075565937,0.0021999106,0.6869887033,0.9980970068,DERMASON
25684,599.595,226.9274962914,144.6189366175,1.5691409548,0.7706229303,26050,180.8366236883,0.8144342973,0.985950096,0.8977522867,0.7968916356,0.0088353643,0.0021978664,0.6350362789,0.9964614331,DERMASON
39298,738.041,272.3453541451,184.1379991926,1.4790285294,0.7367919984,39849,223.6867623017,0.7552659902,0.9861728023,0.9066075576,0.8213349664,0.0069302599,0.0019454073,0.6745911271,0.9977395226,DERMASON
41964,756.887,287.1641019821,186.2711080937,1.5416459639,0.7610805675,42310,231.149787487,0.798705748,0.9918222642,0.9205018175,0.8049397048,0.006843106,0.0017720927,0.6479279284,0.9988754757,DERMASON
33844,669.837,239.1680949244,180.3396663116,1.3262090355,0.6568411908,34202,207.5849685117,0.7638004965,0.9895327759,0.9478798347,0.8679459046,0.0070667798,0.002473842,0.7533300934,0.9990731766,DERMASON
40320,744.009,282.3734741406,182.1750207209,1.5500120325,0.7640506343,40675,226.5767385318,0.8102568225,0.9912722803,0.9153222285,0.802400931,0.0070033104,0.0017908072,0.643847254,0.9979709908,DERMASON
38482,734.166,279.526601382,176.384285857,1.5847590959,0.7757740997,38847,221.3522174285,0.6833226792,0.9906041651,0.8971787183,0.7918824768,0.0072638273,0.0017619282,0.627077857,0.9937673378,DERMASON
41451,757.604,282.6748516136,187.2938924402,1.5092582461,0.7489936878,41897,229.7325670618,0.7186373093,0.9893548464,0.9075286794,0.8127096052,0.0068194941,0.0018351581,0.6604969024,0.9968603965,DERMASON
38424,724.092,268.0183559164,183.1264126732,1.4635701754,0.7301744994,38899,221.1853436982,0.7084070796,0.9877888892,0.9209264342,0.8252619226,0.0069752851,0.001995763,0.6810572409,0.9967750655,DERMASON
27100,618.003,219.8175083975,157.6487067322,1.3943502167,0.6968880388,27496,185.7546544836,0.7983502725,0.9855979051,0.8916573386,0.8450403057,0.0081113472,0.0025514229,0.7140931182,0.9956958941,DERMASON
24186,573.868,213.7312200252,144.5738136343,1.478353615,0.7365086277,24512,175.483821559,0.8036283892,0.9867003916,0.9228899059,0.82104908,0.0088369809,0.0024771948,0.6741215917,0.996590092,DERMASON
