area,perimeter,majoraxislength,minoraxislength,aspectration,eccentricity,convexarea,equivdiameter,extent,solidity,roundness,compactness,shapefactor1,shapefactor2,shapefactor3,shapefactor4,class
56846,954.252,384.500315866,189.13310967799998,2.0329614234,0.8706555182,57490,269.0326656003,0.6090860388,0.9887980518,0.7844831451000001,0.6996942642,0.006763894,0.0010000226,0.48957206340000003,0.9952811187999999,HOROZ
56849,988.944,411.5627193108,176.28224854459998,2.3346804497,0.9036251598999999,57601,269.0397644934,0.5702749606,0.9869446711,0.7304479824,0.6537029518999999,0.007239577099999999,0.0008154827,0.4273275493,0.9976732748999999,HOROZ
56860,958.802,392.40843131440005,185.0411006186,2.1206555192,0.8818380933,57568,269.0657921655,0.6055184605,0.9877015008,0.7772466463,0.6856779076999999,0.0069013090000000004,0.0009410049,0.4701541932,0.9970350845999999,HOROZ
56866,975.289,391.8120411924,186.9731414195,2.0955525388,0.8787941167000001,58051,269.07998801639997,0.6191316087,0.979586915,0.7512697336,0.6867578321,0.006890093199999999,0.0009454082000000001,0.47163632,0.9883386878,HOROZ
56872,963.388,400.209125745,182.7159796379,2.1903345648,0.8896971109999999,57665,269.0941831184,0.7713758681,0.9862481575,0.7700269059999999,0.6723839258,0.0070370152,0.0008872327000000001,0.45210014369999996,0.9902505715000001,HOROZ
56889,951.582,384.2369343461,190.1773181198,2.0204140963999997,0.8689225720999999,57644,269.1343985083,0.6135040117,0.9869023662,0.7894883523,0.7004386472,0.006754151700000001,0.0010028384,0.4906142985,0.9912440445999999,HOROZ
56889,951.582,384.2369343461,190.1773181198,2.0204140963999997,0.8689225720999999,57644,269.1343985083,0.6135040117,0.9869023662,0.7894883523,0.7004386472,0.006754151700000001,0.0010028384,0.4906142985,0.9912440445999999,HOROZ
56899,940.939,378.76777764400003,192.79224683270002,1.9646421672,0.8607673806,57675,269.1580518132,0.7465101023,0.9865452968999999,0.8075911642,0.710614967,0.0066568442,0.0010470937,0.5049736313000001,0.9920924895000001,HOROZ
56905,958.956,382.91063212730006,192.87104901700002,1.9853193835,0.8638802212000001,58481,269.1722427985,0.7949180007,0.9730510764,0.7776119573,0.7029636166,0.006728945300000001,0.0010135803,0.49415784630000004,0.9810611506999999,HOROZ
56906,949.645,392.1080118304,185.170101624,2.1175557414,0.8814686265999999,57496,269.1746078899,0.8138729977,0.9897384166,0.792949175,0.6864807649,0.0068904511,0.0009439324,0.47125584060000003,0.9979105109,HOROZ
56915,935.831,380.9322352204,194.86236127200002,1.9548784729,0.8592590187000001,58613,269.1958927781,0.6790631637000001,0.9710303175,0.8166608745999999,0.7066765894,0.0066930025,0.0010296355999999999,0.49939180200000005,0.9762502833,HOROZ
56932,952.347,375.4934804925,195.07266494919998,1.9248902997,0.8544642942,57821,269.23609297580003,0.6477347714,0.9846249631999999,0.7888162861,0.7170193544,0.006595473199999999,0.0010753485,0.5141167546000001,0.9896183539,HOROZ
56936,961.62,391.59226199389997,187.4379286144,2.0891836828,0.8780026044,57775,269.2455509735,0.7466624702,0.985478148,0.7737307234,0.6875660658,0.0068777620999999995,0.0009481666000000001,0.4727470948,0.9876555166,HOROZ
56978,964.6439999999999,390.1640003675,188.0727381979,2.0745377778,0.8761519126999999,57766,269.3448398984,0.6034270948,0.9863587576999999,0.7694544756999999,0.6903374981999999,0.0068476254000000005,0.0009593247,0.4765658614,0.9886538831,HOROZ
56981,1069.9160000000002,391.678474775,185.8725666227,2.1072419771,0.8802264199,58649,269.35193056400004,0.6645479567,0.9715596174,0.6255190871,0.6876863241,0.0068738435,0.0009482895,0.4729124804,0.9965410302,HOROZ
56987,927.498,372.48080413819997,195.3521964104,1.9067141859,0.8514335762999999,57644,269.3661113352,0.7821009003,0.9886024565,0.8324529471,0.7231677669,0.006536241700000001,0.0011027171,0.5229716191,0.9971574048999999,HOROZ
57011,942.7,381.9809290299,191.58122660700002,1.9938327768000002,0.8651306451999999,57679,269.4228269559,0.775364487,0.9884186618999999,0.8061604884,0.7053305715000001,0.0067001268,0.001022901,0.497491215,0.9919142906999999,HOROZ
57015,966.209,393.76134557190005,186.4027804246,2.1124220608,0.8808528109999999,57940,269.43227839860003,0.7938596491,0.9840352088,0.7674619197,0.6842527369,0.0069062763,0.0009338774000000001,0.468201808,0.9890398281,HOROZ
57016,937.5210000000001,374.08739955059997,194.855371595,1.9198208213999999,0.8536287256999999,57779,269.4346412075,0.7926374909999999,0.9867945101000001,0.8151632662999999,0.7202451661,0.0065610951,0.0010891244,0.5187530992,0.9959130011,HOROZ
57027,946.971,389.24228353620003,188.00805818740002,2.0703489376,0.875614633,57544,269.4606307378,0.6470047650999999,0.9910155706999999,0.7991292564,0.6922696792,0.0068255788,0.0009669867,0.4792373087,0.9921884529,HOROZ
57029,953.664,388.1379709759,187.9270204225,2.0653654280000002,0.8749707281999999,57971,269.4653558376,0.7840654429999999,0.9837504959000001,0.7879793619,0.6942514672,0.006805975400000001,0.0009752981,0.4819850998,0.9954753619,HOROZ
57029,953.664,388.1379709759,187.9270204225,2.0653654280000002,0.8749707281999999,57971,269.4653558376,0.7840654429999999,0.9837504959000001,0.7879793619,0.6942514672,0.006805975400000001,0.0009752981,0.4819850998,0.9954753619,HOROZ
57030,962.6089999999999,409.47834977400004,178.95632044380002,2.2881468995,0.8994445595999999,57740,269.46771835650003,0.6468553281,0.9877034984,0.7734164411,0.6580756187,0.0071800517000000005,0.0008306356,0.4330635199,0.9909129503,HOROZ
57037,937.725,382.9951119853,191.8901584153,1.9959080505000002,0.8654327614,57775,269.48425540849996,0.6110212433,0.9872263090000001,0.8151087394,0.7036232238,0.0067148537,0.0010152593,0.4950856411,0.9881454168000001,HOROZ
57055,937.3689999999999,367.3171818385,205.6747947552,1.7859124754,0.8285346094,59620,269.5267745974,0.6644423482,0.9569775243,0.8159854226000001,0.7337712143999999,0.006437949,0.0011512509,0.5384201950999999,0.9615713435,HOROZ
57062,947.3389999999999,387.1254321785,188.7847290403,2.0506183638,0.8730348728,57764,269.5433080261,0.6184442975,0.987847102,0.7989986031999999,0.6962686655,0.0067842948,0.0009835397,0.4847900545,0.9941193883,HOROZ
57074,953.638,372.8287126079,197.8380896536,1.8845143181,0.8475968651000001,58318,269.5716486877,0.63202073,0.9786686786,0.7886441359999999,0.723044228,0.0065323740000000005,0.0011013117,0.5227929557,0.9852108103,HOROZ
57104,946.3810000000001,391.5949651759,186.81805442790002,2.0961301967,0.8788655154999999,57747,269.6424873097,0.7349765106999999,0.9888652224,0.8012063256,0.6885749595999999,0.006857575,0.0009509446000000001,0.4741354749,0.9938496862999999,HOROZ
57106,945.6619999999999,381.1508755492,193.36432132599998,1.971154104,0.8617595109,58022,269.6472092228,0.6789523118999999,0.9842128848,0.8024532294,0.7074553057999999,0.0066744453,0.0010313141,0.5004930097,0.9865488501,HOROZ
57109,969.163,407.18326072940005,178.94903053139998,2.2754147341,0.8982522177,57833,269.6542919374,0.7376708259,0.9874811959,0.7640482202,0.6622430683,0.0071299315000000005,0.0008459307000000001,0.4385658815,0.9979192686,HOROZ
57109,967.159,396.9760311138,184.15304057720002,2.1556854553,0.8858930333,58004,269.6542919374,0.6460221038,0.9845700297,0.7672177898999999,0.6792709655,0.0069511991,0.0009128758,0.4614090446,0.9946527663,HOROZ
57115,957.55,400.3703341542,182.9316715495,2.1886332244,0.8895149026000001,57805,269.6684568086,0.5702376198,0.9880633163,0.7827753192,0.6735475479,0.0070098982,0.0008899478,0.4536662992,0.9929091353,HOROZ
57121,941.078,385.9214753594,188.9401203969,2.0425596985,0.8719573881999999,57768,269.6826209358,0.634381733,0.9888000277,0.8105026222,0.6988017981999999,0.0067562101,0.0009937999,0.48832395310000004,0.9974308265,HOROZ
57126,961.5210000000001,402.9992192296,183.3261907588,2.1982632027,0.8905401859000001,58284,269.6944238069,0.7459552631,0.9801317686,0.7764725943,0.6692182291,0.0070545674,0.0008728130000000001,0.44785303810000004,0.9844988539,HOROZ
57128,957.5139999999999,397.8541606564,184.0895858377,2.1611986297,0.8865116890000001,57901,269.6991448107,0.6011322264,0.9866496261,0.7830123625,0.6778844398,0.0069642585,0.0009071461999999999,0.4595273137,0.9931298006999999,HOROZ
57128,941.454,381.1144148556,192.335188122,1.9815116441999998,0.8633151340999999,57808,269.6991448107,0.6961395984000001,0.9882369222,0.809954596,0.70765926,0.006671236800000001,0.0010320076,0.5007816283,0.9923046276999999,HOROZ
57134,948.5930000000001,371.0183605782,197.91179618330003,1.8746652181999999,0.8458451117,57908,269.7133073263,0.8104343386,0.9866339711,0.7978930155,0.7269540701999999,0.0064938279000000005,0.0011186866,0.5284622201,0.9906897431999999,HOROZ
57140,971.7689999999999,381.1375546225,192.80218716669998,1.9768321108000002,0.862615679,58062,269.7274690983,0.5896618268,0.984120423,0.760368328,0.7076906115,0.0066702407,0.0010320364,0.5008260016,0.9900489218999999,HOROZ
57141,945.44,370.08753121169997,198.59546793229998,1.863524556,0.8438255711,58117,269.72982932130003,0.6998285364,0.9832062908,0.8033221747,0.7288271195,0.006476742299999999,0.0011272869,0.5311889701,0.9898836896,HOROZ
57150,956.5039999999999,396.98452245699997,184.05455765169998,2.1568850428,0.8860280845999999,57820,269.75107039939996,0.6786121401999999,0.9884123141,0.7849690212,0.6795002201000001,0.0069463608,0.0009134725999999999,0.4617205492,0.9958781464,HOROZ
57164,918.841,355.9684561261,206.6538914768,1.7225344927000001,0.8142318011,58135,269.7841087522,0.7444004584,0.9832974972,0.8508475311,0.7578876839,0.0062271439,0.0012673252,0.5743937414,0.9894130320000001,HOROZ
57189,975.783,378.9341980383,195.2014428634,1.9412469113,0.8571103637,57994,269.8430957498,0.6192502599,0.9861192537000001,0.7547721577,0.7121106967,0.006625998,0.0010510445,0.5071016443,0.9844095006999999,HOROZ
57193,974.7189999999999,386.01394102980004,196.85905483919998,1.9608645452000002,0.8601867729000001,59995,269.8525324729,0.5895456232,0.953296108,0.7564737774,0.6990745768000001,0.0067493214,0.0009943377,0.488705264,0.9582848251,HOROZ
57217,948.2919999999999,390.43650642589995,187.82604617849998,2.0787133327,0.8766839342,58008,269.9091458827,0.6087951141,0.9863639498000001,0.799559474,0.6913009963,0.006823785,0.000961333,0.4778970675,0.9934110058,HOROZ
57229,934.6439999999999,374.5611129033,195.2010586886,1.9188477533000001,0.8534674890999999,57984,269.937448135,0.791056742,0.9869791667,0.8232534826000001,0.7206766501999999,0.006544953,0.0010890507,0.5193748341,0.9966012336,HOROZ
57230,953.6060000000001,395.40952170730003,184.96306809869998,2.1377755341999998,0.8838470753000001,57949,269.9398065221,0.6147615825,0.9875925382999999,0.7908528063,0.682684133,0.0069091302,0.0009257258,0.46605762549999996,0.9963265893000001,HOROZ
57273,946.538,366.83120635269995,200.7587294463,1.8272241878,0.8369507456,58121,270.0411976822,0.727756741,0.9854097486,0.8033109528,0.7361456523000001,0.0064049588,0.0011602488,0.5419104214,0.9901918296,HOROZ
57282,959.5210000000001,391.9328030488,187.7289709864,2.0877587566,0.8778244259,58190,270.0624142703,0.7356295268999999,0.9843959443000001,0.7818421297,0.6890528483,0.006842163399999999,0.0009514442,0.47479382770000006,0.9912549714,HOROZ
57283,963.934,374.3286774415,195.88713569759997,1.9109405838,0.8521469856999999,58125,270.0647715661,0.6276901161999999,0.9855139784999999,0.7747133155,0.7214642848,0.0065347254,0.0010921102,0.5205107143,0.9946650481999999,HOROZ
57304,946.431,375.4172523808,200.2333228423,1.8748989781,0.8458870506,58538,270.1142700257,0.6811363366,0.9789196761,0.8039275061,0.7195041472,0.0065513272,0.0010830344,0.5176862179,0.9706093609,HOROZ
57311,953.118,373.2428760795,196.5679634841,1.8987981025,0.8500828774,58213,270.1307674966,0.6401604003,0.9845051793,0.7927833262,0.7237399151999999,0.006512586999999999,0.0011022076,0.5237994649000001,0.9945894301,HOROZ
57349,942.944,376.8234713714,195.0177999321,1.9322516791,0.8556645026,58138,270.22030762139997,0.6550877273,0.9864288417,0.8105203264,0.7171005209,0.0065707069,0.0010717957,0.5142331571000001,0.9936278812999999,HOROZ
57352,967.188,389.4594894616,188.3289885597,2.0679741999999997,0.8753084396999999,58247,270.227375315,0.6846201595,0.9846344018000001,0.7704361145,0.6938523329,0.006790687199999999,0.0009708714,0.48143105979999995,0.9955870108,HOROZ
57356,973.845,393.0484950825,189.0698964898,2.0788528601,0.876701651,58298,270.236798619,0.8201916201999999,0.9838416412000001,0.7599920381,0.6875406012,0.0068527878,0.0009445837,0.4727120783,0.9826988561,HOROZ
57366,956.177,390.71714417339996,188.42372345740003,2.0736090817,0.8760331031,58224,270.2603554413,0.6086578249,0.9852638087000001,0.7884748529000001,0.6917033447,0.0068109532999999995,0.0009617610000000001,0.47845351700000005,0.9921255581,HOROZ
57371,905.574,352.95302767190003,209.09185167209998,1.6880286097,0.8056388281999999,58240,270.27213308259996,0.6749211801999999,0.9850789834999999,0.8791326184,0.7657453312000001,0.0061521156999999995,0.0013047932000000001,0.5863659123,0.9898024356999999,HOROZ
57371,959.0930000000001,402.5313902753,182.2267304947,2.2089590762999998,0.891661919,58079,270.27213308259996,0.5873361998,0.9878097075,0.7837559328,0.6714311967000001,0.0070162868,0.0008796161,0.45081985189999996,0.9958426037,HOROZ
57385,960.547,387.94653762120004,189.66554972,2.0454243704,0.8723420214000001,58372,270.3051077479,0.6900553151000001,0.9830912081000001,0.7815756314,0.696758655,0.0067604171,0.0009828398,0.48547262329999996,0.9929975348000001,HOROZ
57385,951.325,389.8297431492,188.3541151096,2.0696640629,0.8755264459000001,57992,270.3051077479,0.8032614781999999,0.9895330390000001,0.7968020274,0.6933927245999999,0.0067932342000000005,0.0009686647,0.48079347060000005,0.9950809678,HOROZ
57397,950.7389999999999,392.1081579097,187.2577266452,2.093949152,0.8785955972,58221,270.3333685455,0.7233214034000001,0.9858470311,0.7979513959000001,0.6894357159000001,0.0068315096,0.0009520759,0.47532160630000003,0.9952992745,HOROZ
57410,988.5939999999999,393.4835087985,188.5714667414,2.0866545485,0.8776860753,58699,270.36398107599996,0.6140435317,0.9780405118000001,0.7381786331999999,0.687103716,0.0068539193000000005,0.0009423407000000001,0.4721115165,0.9851336434,HOROZ
57419,942.998,371.3359336433,198.0167963565,1.8752749286000001,0.8459544625,58234,270.385172336,0.7707144870999999,0.9860047395,0.8114167066,0.7281416848000001,0.0064671265,0.0011213849,0.5301903131,0.9942526015,HOROZ
57428,950.056,387.7882355044,191.03386983,2.0299449299,0.870242148,58271,270.4063619352,0.6619179345,0.9855331125,0.7995307026,0.6973041913,0.0067525987,0.0009847813,0.4862331351,0.9870264874,HOROZ
57431,944.296,387.1411454364,189.7041384629,2.0407627824000003,0.8717152062000001,58090,270.413424766,0.7206077944,0.9886555345,0.8093566554,0.6984879493,0.0067409787,0.0009897793,0.4878854153,0.9956583976000001,HOROZ
57440,964.1569999999999,393.1730530442,187.7485851882,2.0941465559,0.8786200653,58090,270.4346121516,0.6302806856000001,0.9888104665,0.7764773252,0.6878259078,0.0068449348,0.0009450683,0.4731044795,0.9907501163,HOROZ
57463,1011.659,398.0521723984,185.02491961869998,2.151343577,0.8854021545999999,58558,270.4887501526,0.5916213656,0.9813005909,0.7055533540000001,0.679530898,0.0069271039,0.0009111047000000001,0.46176224130000004,0.9934092319,HOROZ
57469,944.7710000000001,366.9991983593,201.6805860001,1.8197051369,0.8354676822,58482,270.50287132740004,0.6518420217,0.982678431,0.8090780073,0.7370666545000001,0.0063860377000000005,0.0011626213,0.5432672531,0.9885862112,HOROZ
57493,959.576,389.4781480897,189.2132276327,2.0584086692,0.8740632282999999,58469,270.5593486566,0.6286136016,0.9833073937000001,0.7846321159,0.6946714468999999,0.0067743577,0.0009731184,0.4825684191,0.9933230173,HOROZ
57500,921.6210000000001,365.1282656679,203.3337489456,1.7957091116,0.8305909029999999,58492,270.5758189903,0.7391505553000001,0.9830404158,0.8506932459000001,0.7410432015999999,0.006350056800000001,0.0011812219,0.5491450267,0.9861047279,HOROZ
57504,954.5930000000001,374.64752761849996,203.1995125754,1.8437422553999998,0.8401364093000001,59943,270.5852301595,0.7374576793000001,0.9593113458,0.7929967889,0.7222394657,0.0065151559,0.0010935267999999999,0.5216298457999999,0.9617509882999999,HOROZ
57512,936.819,381.2903978901,193.0702349318,1.9748792351,0.8623221401000001,58119,270.6040515159,0.8116171095999999,0.9895559111,0.8234873917000001,0.7097059171,0.0066297538,0.0010375066,0.5036824888,0.9947120881999999,HOROZ
57517,965.5239999999999,401.4812501723,183.1005131082,2.1926822779,0.8899477868000001,58308,270.6158141989,0.6251576018,0.9864341084999999,0.7753181358,0.6740434679999999,0.0069802189,0.0008887926,0.45433459670000004,0.9962114185,HOROZ
57526,943.1610000000001,386.9423295471,190.4425107098,2.0318064917,0.8704974909000001,58190,270.63698574,0.6323762202000001,0.9885891046999999,0.8126478159,0.6994246043000001,0.0067263903,0.0009929456,0.48919477710000003,0.9939491239,HOROZ
57531,960.3639999999999,406.3091754195,180.69035264779998,2.2486489703,0.8956738826999999,58025,270.64874699169997,0.7942321498,0.9914864283,0.7838627799,0.6661152722,0.007062439,0.0008576933,0.44370955590000005,0.9977470359999999,HOROZ
57534,939.89,386.97116090139997,189.7638747331,2.0392245966,0.8715073324,58032,270.6558034973,0.7222264065999999,0.9914185276999999,0.8184278043000001,0.6994211218999999,0.0067259560999999995,0.0009928617,0.4891899057,0.9975680882,HOROZ
57544,939.415,384.5652798932,191.61832204459998,2.0069337618,0.8670204539,58131,270.6793238543,0.6310756273,0.9899021176,0.8193980581999999,0.7038579352,0.0066829779,0.0010117887,0.4954159929,0.9942670824,HOROZ
57550,948.049,391.12723231169997,189.2519295013,2.0667014246,0.8751438520999999,58300,270.6934350876,0.7930492779,0.9871355059999999,0.8046251870000001,0.6920853695,0.0067963029000000005,0.0009618142,0.4789821586,0.9899131095999999,HOROZ
57551,961.7610000000001,412.1664930065,178.6925799414,2.3065674755,0.9011320837000001,58028,270.6957868883,0.7732647193000001,0.9917798304000001,0.7818589536,0.6567632049000001,0.0071617608,0.00082193,0.4313379073,0.9949099879000001,HOROZ
57576,952.747,387.9817358604,190.7784605857,2.0336768347,0.8707532574,58615,270.75457526639997,0.6134961481,0.9822741618999999,0.7970694683,0.69785392,0.006738601800000001,0.0009858427,0.48700009369999997,0.990400809,HOROZ
57582,944.3760000000001,393.3217704206,187.3394791606,2.0995135258,0.8792823979000001,58126,270.7686825778,0.6734736842,0.9906410212000001,0.8113471708,0.6884151931999999,0.0068306375,0.0009463303999999999,0.4739154782,0.9949919567000001,HOROZ
57585,955.5889999999999,384.1119226008,192.637537195,1.9939619671000002,0.8651494832,58253,270.775735958,0.8255913978,0.9885327794,0.7924592726999999,0.7049396804000001,0.006670346800000001,0.001016099,0.496939953,0.9908793662000001,HOROZ
57592,989.579,398.5317572374,185.48300067259999,2.1486160769,0.8850921291,58413,270.7921931304,0.7692061118000001,0.9859449095,0.7390453411,0.6794745669,0.0069199152000000005,0.0009098575,0.461685687,0.9919852896,HOROZ
57597,943.9780000000001,387.39083229690004,191.2330043957,2.0257529997,0.8696643018000001,58442,270.8039476413,0.6762116089,0.9855412204,0.8122430079999999,0.6990458345,0.0067258856,0.0009907221000000001,0.4886650787,0.9899147491,HOROZ
57615,943.6060000000001,381.42619190089994,193.55507636299998,1.9706338840000002,0.8616806556000001,58281,270.8462596565,0.6438293402,0.9885726051,0.8131375984999999,0.7100882567,0.0066202585,0.001038255,0.5042253323,0.9936435249,HOROZ
57615,954.153,387.9443720886,191.181723725,2.0291917266999997,0.8701386131000001,58614,270.8462596565,0.7147553593000001,0.9829562903,0.7952604598999999,0.6981574656999999,0.006733391899999999,0.0009867956,0.48742384689999996,0.9890764376000001,HOROZ
57618,957.302,389.6199390663,189.4927963039,2.0561200565999997,0.8737624586,58319,270.85331101639997,0.772659613,0.9879799036,0.7900782581,0.6951731261,0.006762121899999999,0.0009741697999999999,0.4832656752,0.9936522475,HOROZ
57656,977.824,386.02013604589996,194.6257959106,1.98339657,0.8635953193000001,59208,270.9426123578,0.7173553308,0.973787326,0.7577622886,0.7018872516,0.0066952292000000005,0.0010023389999999999,0.492645714,0.9771118193,HOROZ
57659,955.434,387.75760671449996,196.62578237259999,1.9720588116,0.8618964814,60188,270.9496612101,0.6207902670000001,0.9579816575,0.7937351004000001,0.6987604022,0.0067250144,0.0009889769,0.4882660996,0.9628894642,HOROZ
57693,950.577,390.50118171959997,188.90611693009998,2.0671706563,0.8752045693000001,58352,271.0295353913,0.6713796956,0.9887064711,0.8023398864,0.6940556087,0.0067686058999999995,0.0009688489,0.48171318799999996,0.995783367,HOROZ
57737,942.475,382.12722263050006,194.3005873827,1.9666807382,0.8610791514,58667,271.1328670493,0.7792293677,0.9841478173,0.8168163087,0.709535597,0.0066184115,0.0010347377,0.5034407634,0.9901072523000001,HOROZ
57750,946.798,371.41311344919995,202.9558376731,1.8300193663,0.8374967509000001,59152,271.1633893217,0.6529850746,0.97629835,0.8095565460999999,0.7300856634,0.006431395899999999,0.0011271463,0.5330250759,0.9754462116,HOROZ
57765,963.255,397.5883825254,186.1557819552,2.1357831508,0.8836159892000001,58504,271.1986030599,0.6347802198,0.9873683851,0.7823338068000001,0.6821089723999999,0.0068828596,0.000919102,0.46527265030000003,0.9937214870000001,HOROZ
57775,958.8510000000001,388.41394790370003,190.1314777554,2.0428702941999997,0.8719991776999999,58521,271.22207634529997,0.6264909998,0.9872524393000001,0.7896735054999999,0.6982809906999999,0.0067228723,0.0009859514,0.487596342,0.9960960826,HOROZ
57778,937.572,380.01729160220003,195.4643071164,1.9441774163999999,0.8575765534,58478,271.2291179348,0.6252218327,0.9880296864,0.8259677883,0.7137283590000001,0.0065771970999999995,0.0010528159,0.5094081705,0.9903798607,HOROZ
57781,958.2260000000001,381.77613373639997,194.1116939183,1.9667858541999999,0.8610951981,58475,271.2361593415,0.6597812185999999,0.9881316802,0.7907860812,0.7104586572,0.0066072954,0.0010383858,0.5047515037,0.9927381173000001,HOROZ
57783,970.455,380.6719665718,201.90254792169998,1.8854242825999998,0.8477571458,61035,271.2408535111,0.6431338067,0.9467190956,0.7710084647,0.7125317263,0.0065879578000000005,0.001047484,0.507701461,0.957232663,HOROZ
57800,932.687,383.90896416839996,192.1965726347,1.9974808026,0.8656610241,58260,271.280750673,0.7145859605,0.9921043598,0.8349603556,0.7066278102,0.0066420236,0.0010215111,0.4993228622,0.9973878315000001,HOROZ
57812,1003.2810000000001,403.8888810588,183.3383752114,2.2029696761,0.8910359659999999,58805,271.3089098431,0.6037176274,0.9831136808,0.7217431697,0.6717414679000001,0.0069862465,0.0008774700999999999,0.45123659969999996,0.9940605459999999,HOROZ
57817,952.8710000000001,393.3447523866,187.8909932035,2.0934731659,0.8785365676000001,58459,271.320641968,0.8117514918000001,0.9890179442,0.8001975143000001,0.6897782170000001,0.006803271600000001,0.0009500260000000001,0.4757939886,0.9960619477,HOROZ
57822,960.638,398.2196633415,185.7767931691,2.1435382566,0.8845115029999999,58383,271.33237358580004,0.7288334279,0.9903910385,0.787378314,0.6813635753,0.0068869922,0.0009156405000000001,0.4642563218,0.9951511866,HOROZ
57827,966.867,407.4887400792,181.30142455310002,2.2475760523,0.8955684468999999,58458,271.34410469619996,0.5899510304,0.9892059256,0.777332903,0.6658935033,0.0070466865000000005,0.0008546411999999999,0.4434141578,0.9966070423000001,HOROZ
57849,938.6619999999999,364.3486399324,203.1862799559,1.7931754054,0.8300627993999999,58595,271.3957155583,0.7825892857,0.9872685382999999,0.8250632568,0.7448791784000001,0.0062982703000000004,0.0011960364,0.5548449904,0.9949343906,HOROZ
57858,944.5319999999999,375.1956465879,200.40169459900002,1.8722179338,0.8454049761,59285,271.4168262641,0.6461404449,0.9759298304999999,0.8149668228,0.7234007876,0.006484767,0.0010954437,0.5233086996,0.9797479322,HOROZ
57860,952.872,393.858140525,187.4842471614,2.1007532445,0.8794345986,58360,271.4215173091,0.7911721271,0.991432488,0.8007909611,0.6891352225,0.0068070885,0.0009470196000000001,0.4749073549,0.9976631667,HOROZ
57869,945.702,393.6746193622,187.70289242509998,2.0973284656,0.8790134155,58433,271.4426260083,0.7911004785,0.9903479198,0.8131061140000001,0.6895100996,0.0068028585,0.0009484921,0.4754241775,0.9971206606,HOROZ
57878,950.7460000000001,389.1077987158,190.5258839675,2.0422831303,0.8719201593000001,58675,271.4637330661,0.7912559640000001,0.9864167022,0.8046265628,0.6976568806,0.0067228964,0.0009824347,0.486725123,0.9940305079,HOROZ
57879,968.553,401.3411995747,184.12646813880002,2.1797040025,0.8885509828,58504,271.4660781934,0.7106426344,0.9893169698000001,0.7753255604000001,0.6763972362999999,0.0069341418999999994,0.0008953231,0.4575132212,0.9972433995000001,HOROZ
57883,970.7710000000001,412.56180356230004,179.3304673829,2.3005672688,0.900587195,58410,271.4754585002,0.6694772149,0.9909775723,0.7718400462,0.658023734,0.0071275125,0.0008242975,0.4329952346,0.9961346642,HOROZ
57886,985.808,389.5884164231,189.93859384990003,2.0511282543,0.8731025764,58882,271.4824935176,0.777097597,0.9830848137,0.7485119320999999,0.6968443672,0.0067302701000000005,0.0009789386,0.4855920721,0.9960116192,HOROZ
57886,985.808,389.5884164231,189.93859384990003,2.0511282543,0.8731025764,58882,271.4824935176,0.777097597,0.9830848137,0.7485119320999999,0.6968443672,0.0067302701000000005,0.0009789386,0.4855920721,0.9960116192,HOROZ
57904,966.171,400.3776873672,185.59480510630002,2.1572677486000003,0.8860711185,58937,271.5246997942,0.7577470687000001,0.9824728099,0.7794897956,0.6781714076,0.0069145082999999994,0.000902192,0.459916458,0.9921629419,HOROZ
57905,945.7610000000001,391.2839741933,189.39295175849998,2.0659901573,0.8750517292000001,58672,271.527044395,0.7257356996,0.9869273248,0.8135104341,0.6939385774,0.0067573435,0.0009665846,0.48155074909999995,0.994879108,HOROZ
57948,969.322,396.574054592,186.8907843925,2.1219561782,0.8819925927,58675,271.6278430837,0.6910665092,0.9876097145,0.7750186903,0.6849359909999999,0.0068436194,0.0009291066000000001,0.4691373118,0.9954888170999999,HOROZ
57948,970.925,394.0233294217,188.956575054,2.0852586331,0.8775108295,58901,271.6278430837,0.6033987255,0.9838203087,0.7724616865999999,0.6893699504999999,0.0067996019,0.0009472675,0.4752309286,0.9909793966,HOROZ
57949,964.495,380.8861999,195.1766230769,1.9514949787,0.8587303978,58796,271.6301867942,0.6511123596,0.9855942581,0.7828090697,0.7131531331000001,0.0065727830000000004,0.0010487216,0.5085873912,0.9925057401,HOROZ
58051,949.199,385.06256923129996,192.3678812002,2.0016988638,0.866270267,58679,271.8691391302,0.7875593542,0.9892977045,0.8096643648,0.7060388645000001,0.0066331772,0.0010167538,0.49849087810000003,0.9978286244,HOROZ
58057,961.547,397.9690332081,186.62415955950001,2.1324625608,0.8832292759999999,58720,271.8831886099,0.8024020787,0.9887091281,0.7890843321,0.6831767447,0.0068547984,0.0009210999000000001,0.46673046450000005,0.9952852416,HOROZ
58072,965.068,401.42152231349996,185.4722378777,2.1643213394,0.8868598158,58805,271.9183091332,0.8157669237,0.9875350734999999,0.7835393584,0.6773884658,0.0069124797,0.0008977694,0.4588551336,0.9931099573000001,HOROZ
58098,975.927,402.0462453856,186.647291657,2.1540427499,0.8857076953,59294,271.9791739638,0.6214221538,0.9798293251000001,0.7665427484,0.6764872874,0.006920139200000001,0.000893991,0.4576350501,0.9857654617,HOROZ
58121,933.9019999999999,376.13953191160005,198.03112472220002,1.899396029,0.8501855652,58785,272.0330045777,0.770018548,0.9887046015000001,0.8374142195000001,0.7232236484000001,0.0064716631,0.0010921597,0.5230524456,0.9934837381,HOROZ
