tsne_1,tsne_2,class
-7.3103256,8.995108,SIRA
-20.389166,-53.937935,SIRA
-67.412544,59.556786,SIRA
-7.0485125,-43.583416,SIRA
5.122567,-24.777794,SIRA
-6.6031246,-45.64402,SIRA
6.1989617,-45.111202,SIRA
-4.165929,-1.3101058,SIRA
-13.717605,-22.292643,SIRA
5.3761187,-16.35575,SIRA
-36.403587,-56.12077,SIRA
-15.54939,-53.40047,SIRA
-16.46265,-24.942636,SIRA
-3.8989067,-0.07841002,SIRA
-3.6169016,15.382816,SIRA
25.575232,-29.89772,SIRA
-24.753922,-58.38973,SIRA
-13.67342,22.79699,SIRA
0.47546047,-48.97425,SIRA
-5.8206487,-7.0871506,SIRA
7.315176,-22.103565,SIRA
-19.814793,10.474525,SIRA
-34.568604,-55.203224,SIRA
-18.582005,7.799109,SIRA
4.991639,-43.749794,SIRA
-34.4107,-47.764877,SIRA
-50.729336,40.596462,SIRA
6.2332907,-42.631264,SIRA
-4.1457033,-0.1747033,SIRA
-4.1323314,4.742052,SIRA
-61.96669,-10.024706,SIRA
-25.187801,-58.626324,SIRA
-4.2832294,8.010636,SIRA
5.729131,3.5742729,SIRA
-11.951509,4.6960874,SIRA
-2.8448308,-51.087196,SIRA
-34.235573,-47.994625,SIRA
5.343326,-0.1391968,SIRA
-18.708427,17.999329,SIRA
-3.9543028,-52.250847,SIRA
-60.113747,-28.879879,SIRA
-3.115454,-50.547287,SIRA
-50.115074,12.623492,SIRA
-29.680128,16.076794,SIRA
-2.7734463,15.374311,SIRA
-24.71067,-57.069237,SIRA
-53.626175,-36.23789,SIRA
-24.687567,-58.39203,SIRA
-0.7835535,-2.9738529,SIRA
-30.45981,11.156626,SIRA
6.1840086,-22.894455,SIRA
-31.051208,26.249817,SIRA
-11.995418,6.690428,SIRA
-26.743656,19.555897,SIRA
-60.757446,-28.821476,SIRA
-8.339445,7.42698,SIRA
-59.858746,-34.128494,SIRA
-9.893118,13.960449,SIRA
5.4460554,-16.461052,SIRA
5.5452666,-6.4644113,SIRA
-21.849419,18.908384,SIRA
-62.233425,28.923233,SIRA
-3.9117837,7.8491907,SIRA
-28.029448,-49.898983,SIRA
-41.749886,-10.993529,SIRA
-23.92159,-58.217484,SIRA
-11.513894,15.76581,SIRA
-23.77491,-51.358894,SIRA
-56.251762,-24.472023,SIRA
-3.3127592,-57.103703,SIRA
-36.206657,-56.11259,SIRA
-3.5076919,-57.016834,SIRA
6.4654026,-44.72125,SIRA
-3.7526503,3.025611,SIRA
-5.9624443,-54.863976,SIRA
-14.812317,-54.24192,SIRA
-5.5266027,-28.62411,SIRA
6.8764725,-42.402546,SIRA
8.353818,-10.819374,SIRA
-28.944237,26.163303,SIRA
9.371584,-24.848948,SIRA
-11.372591,14.234591,SIRA
-2.9399276,15.49093,SIRA
-1.9082267,-40.04946,SIRA
4.8254128,-6.2593055,SIRA
-23.190073,17.107319,SIRA
-22.775751,16.903206,SIRA
-41.688087,-52.75137,SIRA
-2.647388,15.461095,SIRA
-16.74603,24.46008,SIRA
-6.541474,15.238524,SIRA
-11.737131,16.702736,SIRA
-0.083025135,-2.7035503,SIRA
6.755357,-44.568756,SIRA
-18.763992,5.326616,SIRA
-22.502352,-7.3068233,SIRA
-10.859863,15.020495,SIRA
-1.5820719,7.0829463,SIRA
-11.97995,7.7378707,SIRA
-17.024893,20.881092,SIRA
-8.561041,12.433776,SIRA
-5.104011,15.019108,SIRA
-23.324696,16.4727,SIRA
-19.365528,-48.96506,SIRA
-26.104618,25.060682,SIRA
-12.930355,-51.612698,SIRA
-54.57631,-20.62905,SIRA
-56.561413,-24.49672,SIRA
10.468484,-4.280248,SIRA
-11.9068775,-44.23814,SIRA
-53.10968,-36.556736,SIRA
-9.244762,11.310958,SIRA
-40.633858,18.738573,SIRA
-60.152767,-23.178192,SIRA
-16.682926,20.748032,SIRA
-15.909042,-55.914593,SIRA
-22.679607,-7.2462897,SIRA
5.1137667,-56.134335,SIRA
4.5622907,5.6279974,SIRA
2.136212,3.0477676,SIRA
1.8032304,7.474906,SIRA
6.1871085,-10.436569,SIRA
-8.661581,5.3724804,SIRA
-4.4400234,15.711408,SIRA
-14.248722,21.352427,SIRA
-26.22946,25.081676,SIRA
-1.366956,-40.227287,SIRA
-53.98275,-26.550617,SIRA
-59.570633,-35.50304,SIRA
-14.802914,-52.610203,SIRA
-0.515028,-2.0247529,SIRA
1.8567798,0.48569667,SIRA
2.5689745,-45.956417,SIRA
5.1939883,-45.548805,SIRA
-39.35745,-53.84567,SIRA
9.794953,-25.018547,SIRA
-49.93987,14.497162,SIRA
-18.095129,17.910385,SIRA
-29.06768,25.93422,SIRA
-59.346344,-35.8998,SIRA
9.162575,-10.055003,SIRA
-10.204828,5.075184,SIRA
10.685753,-25.993162,SIRA
-2.825604,15.837651,SIRA
-23.760866,22.94817,SIRA
-15.404612,25.924803,SIRA
-60.21254,-28.415577,SIRA
-13.49352,10.502363,SIRA
-11.183398,16.64671,SIRA
-9.635278,13.807952,SIRA
-28.48914,25.443245,SIRA
-0.798984,-39.999115,SIRA
-12.219642,16.379671,SIRA
-54.252087,-35.266743,SIRA
-19.357996,-50.144756,SIRA
-58.2298,-19.922316,SIRA
-26.891245,8.756735,SIRA
-23.390429,20.506517,SIRA
-10.310944,16.730446,SIRA
-36.42894,-55.745487,SIRA
-1.8138956,-40.615677,SIRA
-10.264389,20.238987,SIRA
-10.187845,-53.03152,SIRA
-13.152501,16.625921,SIRA
-3.5527165,16.3074,SIRA
-14.068346,21.77262,SIRA
-3.159715,15.467687,SIRA
-20.18701,-44.364994,SIRA
-19.068256,-50.177605,SIRA
-9.347096,15.741836,SIRA
-54.595036,-26.288536,SIRA
11.484646,-24.219778,SIRA
-13.589337,-53.29092,SIRA
-25.964848,24.699055,SIRA
-31.7483,26.099842,SIRA
10.127806,-4.279723,SIRA
-16.608137,-56.145554,SIRA
-0.7955965,-11.671499,SIRA
-3.3473778,11.818582,SIRA
7.063605,-21.884058,SIRA
-0.37229854,-3.6118443,SIRA
-9.712025,14.535731,SIRA
-66.70525,56.196064,SIRA
-60.110126,-28.80831,SIRA
-5.881168,-55.31653,SIRA
-0.11999976,-12.235855,SIRA
-4.5462523,9.260646,SIRA
-39.99049,-52.852264,SIRA
-9.597661,-46.959,SIRA
2.9590647,-6.7747207,SIRA
-57.96795,-25.63062,SIRA
23.083965,-30.942354,SIRA
-15.229541,4.09411,SIRA
-11.916092,-49.530483,SIRA
-10.831164,15.152659,SIRA
0.5300331,5.637434,SIRA
-22.549894,-53.771225,SIRA
-5.2427955,-53.396297,SIRA
-0.8414264,-40.24419,SIRA
2.10526,-46.055183,SIRA
-37.407173,-58.039494,SIRA
-2.701122,15.44343,SIRA
6.051277,-43.289417,SIRA
-10.181008,6.2755065,SIRA
-3.2641094,12.817777,SIRA
10.645866,-26.06547,SIRA
5.321414,-44.284046,SIRA
26.809633,-31.093689,SIRA
-5.505406,-46.585316,SIRA
-60.23912,-30.468182,SIRA
-5.6404757,-35.00002,SIRA
-33.76598,19.893456,SIRA
-39.061077,22.44708,SIRA
5.4168725,4.491548,SIRA
-30.48664,-52.564392,SIRA
-29.610611,26.090288,SIRA
9.459812,-11.511426,SIRA
9.473505,-24.091805,SIRA
-5.0526476,15.340374,SIRA
0.73755974,4.107097,SIRA
-8.261948,11.962965,SIRA
-37.35001,-57.23694,SIRA
-61.978676,-10.04924,SIRA
-40.55292,8.9813,SIRA
-6.4410295,14.692328,SIRA
-12.635824,21.598618,SIRA
-15.15693,26.27407,SIRA
-15.412214,-24.109598,SIRA
-16.308863,20.582758,SIRA
-9.193309,18.19375,SIRA
5.1851087,-9.6916065,SIRA
-23.762255,-51.250507,SIRA
6.0493417,4.3959465,SIRA
-6.4370346,13.245701,SIRA
-19.150543,-49.829884,SIRA
-12.779765,-57.795418,SIRA
-55.482468,-34.416195,SIRA
4.1193595,-3.0191228,SIRA
6.649793,-27.105417,SIRA
-3.6980698,13.478397,SIRA
5.5523214,3.7371497,SIRA
4.9236536,0.61032796,SIRA
-29.684294,16.216179,SIRA
19.013748,-31.300896,SIRA
-32.88357,45.785763,SIRA
-12.590473,-29.21184,SIRA
-14.902906,-54.18025,SIRA
11.072193,-57.37801,SIRA
-9.229771,-46.63874,SIRA
-4.9477706,-53.326782,SIRA
-22.765017,-55.86353,SIRA
-6.4323115,-54.902058,SIRA
-5.870326,14.060853,SIRA
-12.137381,19.134844,SIRA
11.06723,2.372174,SIRA
-19.441208,14.231521,SIRA
8.6089115,-27.37306,SIRA
-6.265851,-44.86114,SIRA
6.9465885,3.8251786,SIRA
-6.6943326,13.326885,SIRA
-35.915733,27.839653,SIRA
-61.15444,-32.120502,SIRA
-58.470013,-19.980112,SIRA
-22.928888,-7.419811,SIRA
-32.274555,-52.964504,SIRA
2.7617817,-3.3246744,SIRA
-32.614277,-52.331005,SIRA
-15.3381,26.943352,SIRA
-26.737322,-50.50386,SIRA
-39.718155,13.937134,SIRA
-1.9467064,-52.55848,SIRA
-3.3756485,11.173359,SIRA
33.552258,-26.547392,SIRA
-34.52016,15.553095,SIRA
-4.8177323,-28.622429,SIRA
4.7313476,-2.5240011,SIRA
-38.366096,17.560463,SIRA
-33.45099,-52.80955,SIRA
20.574543,-15.292478,SIRA
4.827149,-45.101048,SIRA
-10.868682,17.107456,SIRA
-14.077779,24.69167,SIRA
9.973958,-24.194048,SIRA
-2.1315424,-50.89019,SIRA
-12.537354,-29.05757,SIRA
-15.344064,26.958439,SIRA
-25.673227,25.19852,SIRA
-23.409607,-52.520008,SIRA
-15.576043,12.671451,SIRA
-7.1171956,-46.595,SIRA
-25.963282,-51.235863,SIRA
12.506168,-57.723427,SIRA
-19.567041,-44.343643,SIRA
2.7877388,-2.4235563,SIRA
-31.945187,-13.828029,SIRA
-30.014374,23.060862,SIRA
-31.346037,25.834517,SIRA
-32.319237,-7.4512134,SIRA
-4.601072,-28.67755,SIRA
-0.3623545,-38.2218,SIRA
2.4704182,1.4057229,SIRA
-12.903921,-57.578396,SIRA
-29.976892,-51.125847,SIRA
34.309856,-26.829243,SIRA
9.75734,-26.689377,SIRA
-2.1322389,-57.87578,SIRA
-0.15797725,-48.61745,SIRA
-2.2000422,-50.325134,SIRA
-23.62277,-56.917675,SIRA
5.9575934,-6.0181403,SIRA
-12.232914,8.023988,SIRA
6.2371774,2.8473501,SIRA
-13.546585,17.175823,SIRA
-14.001275,20.68809,SIRA
-13.414088,20.352692,SIRA
-34.83318,-54.552597,SIRA
14.890354,-9.864257,SIRA
-4.5759854,0.9721062,SIRA
-50.750404,-30.288874,SIRA
-27.904734,-60.417892,SIRA
-7.6301622,-29.26628,SIRA
21.728676,-16.477816,SIRA
6.2984176,-0.08153103,SIRA
-39.7694,18.428055,SIRA
-58.52778,-36.184643,SIRA
8.070619,-15.671657,SIRA
9.464769,-23.336973,SIRA
-39.955833,-53.07679,SIRA
-32.400707,26.33571,SIRA
-60.912205,-28.921284,SIRA
-37.028614,-54.727955,SIRA
7.0619493,-43.605335,SIRA
-0.2854588,-32.387936,SIRA
-2.3040729,17.130953,SIRA
8.508126,-22.914068,SIRA
-4.925902,-56.99599,SIRA
-3.0628824,17.726433,SIRA
-28.879805,18.924591,SIRA
-17.267696,22.965792,SIRA
-2.7671106,11.792988,SIRA
1.6540964,7.38024,SIRA
-15.088168,4.222779,SIRA
23.277264,-36.91377,SIRA
-11.32729,19.43459,SIRA
8.353532,-10.89565,SIRA
-24.183933,-55.420727,SIRA
-50.40074,-35.53186,SIRA
-60.071827,-20.96521,SIRA
-4.555173,-53.637928,SIRA
-1.127555,-32.944088,SIRA
-15.699437,-56.717937,SIRA
-26.964619,8.706016,SIRA
-3.9031093,18.628258,SIRA
-55.019478,-36.582645,SIRA
-4.9501185,-57.156364,SIRA
-27.214268,14.282714,SIRA
-12.111368,-28.529087,SIRA
5.2302823,-9.725414,SIRA
-22.694859,17.041565,SIRA
6.9539447,-21.720318,SIRA
-6.863641,15.493232,SIRA
-26.602516,-49.528774,SIRA
-7.5329714,1.9637332,SIRA
-50.722126,-35.146606,SIRA
-16.091837,-24.627172,SIRA
-28.071056,-49.897156,SIRA
-6.0122166,13.973681,SIRA
-7.857578,-54.941845,SIRA
-5.2843037,-53.871338,SIRA
-14.305345,20.02202,SIRA
6.8352294,0.71744424,SIRA
11.943942,-44.668438,SIRA
9.438814,-10.805018,SIRA
-46.396374,-40.28407,SIRA
-29.742535,45.66407,SIRA
6.5132856,1.242643,SIRA
-27.954374,-46.199257,SIRA
-14.883916,25.7102,SIRA
-8.101445,-57.16295,SIRA
-35.03946,-56.332863,SIRA
-14.213643,-52.401703,SIRA
34.609684,-27.046827,SIRA
-63.61468,28.295609,SIRA
-20.31961,-54.62691,SIRA
-4.8640094,4.688962,SIRA
-1.7726538,-37.53791,SIRA
-10.858138,-53.48094,SIRA
-0.61467683,-47.74583,SIRA
-25.313082,-55.86915,SIRA
-20.34296,-54.913654,SIRA
-4.1452084,-53.0456,SIRA
-8.3194895,17.419014,SIRA
-4.866236,10.367575,SIRA
-12.894082,-58.34448,SIRA
-11.098765,17.100193,SIRA
-3.9047916,8.352011,SIRA
-9.079563,18.246067,SIRA
-65.20063,20.415503,SIRA
-2.673172,14.654162,SIRA
-5.9215603,-54.868767,SIRA
-29.40852,-35.675262,SIRA
-1.5008548,-39.161858,SIRA
-56.49741,-25.831089,SIRA
-3.6273203,-57.046413,SIRA
-26.398731,19.426485,SIRA
-37.815357,-55.77415,SIRA
-33.11537,16.889288,SIRA
-10.198744,19.313906,SIRA
-6.292466,-39.04923,SIRA
-15.20345,4.1252065,SIRA
10.2424135,-4.456065,SIRA
-22.738348,20.549868,SIRA
-7.884862,16.415531,SIRA
2.9788902,-3.4292471,SIRA
0.6856157,5.9242454,SIRA
-31.44985,-52.17905,SIRA
-29.576485,19.455185,SIRA
-14.652387,18.239141,SIRA
-1.4716876,-45.530907,SIRA
7.504529,-59.87921,SIRA
-3.4452202,-57.20616,SIRA
-31.704777,16.090897,SIRA
1.0839984,6.19845,SIRA
-23.828102,-58.32395,SIRA
-62.12739,20.704508,SIRA
-24.90616,-56.956,SIRA
6.7493534,-4.8886943,SIRA
-13.922201,23.165125,SIRA
3.0387743,-58.90877,SIRA
-47.935513,13.813285,SIRA
-8.939155,13.3514595,SIRA
35.99458,-45.709023,SIRA
32.83661,-26.387669,SIRA
-15.719328,-57.69903,SIRA
13.631933,-7.8202715,SIRA
-60.142006,-23.122982,SIRA
-10.299744,-52.541595,SIRA
-35.92639,18.536272,SIRA
-2.9308534,-30.26467,SIRA
6.939159,-27.09402,SIRA
-3.919299,-51.34484,SIRA
4.623572,-2.8764424,SIRA
2.5261662,8.668302,SIRA
-30.77203,-50.405125,SIRA
-35.82175,-57.185696,SIRA
-13.107861,22.884848,SIRA
-3.4249594,-8.640045,SIRA
-35.524364,9.827548,SIRA
-5.706771,-53.650566,SIRA
-17.403105,20.966888,SIRA
-5.4486227,-55.25841,SIRA
-24.187027,-59.558216,SIRA
3.8817523,-55.0987,SIRA
-5.7531123,-53.510307,SIRA
3.5531466,-54.93465,SIRA
-20.115267,12.389512,SIRA
-7.9253573,18.13513,SIRA
-64.18133,20.734499,SIRA
5.465099,-3.6833413,SIRA
7.1401305,-44.11286,SIRA
-24.218863,-57.66285,SIRA
-39.20968,-53.252136,SIRA
-2.1710174,15.201778,SIRA
-17.897942,3.0199504,SIRA
-22.694946,16.903313,SIRA
2.3989758,0.1499603,SIRA
-15.699343,-58.030235,SIRA
10.782634,-3.7674046,SIRA
-32.593826,-52.67896,SIRA
12.313202,-3.5558681,SIRA
-13.883407,10.706745,SIRA
2.5033731,-0.8027952,SIRA
-6.096879,13.362458,SIRA
-13.569098,16.920416,SIRA
-32.10197,-53.492516,SIRA
-11.503767,-57.104034,SIRA
-14.994879,10.942634,SIRA
-24.258833,20.488892,SIRA
-23.55975,-59.664127,SIRA
-37.660793,-57.566868,SIRA
-28.030052,-53.229122,SIRA
-15.006877,-57.715294,SIRA
-35.956047,28.310724,SIRA
-30.08116,22.718359,SIRA
-12.651482,19.592611,SIRA
-34.622593,15.594653,SIRA
-2.3087578,17.925358,SIRA
-54.300953,-36.807533,SIRA
11.596352,-5.311981,SIRA
-13.357267,24.428057,SIRA
-9.426424,-46.965878,SIRA
1.8016299,4.1293035,SIRA
31.913303,-25.735947,SIRA
-22.49729,-18.671324,SIRA
10.060746,-10.485985,SIRA
29.09524,-30.690928,SIRA
9.854904,-24.477316,SIRA
-48.301754,-4.279106,SIRA
-3.9881651,-57.02622,SIRA
-17.044786,22.485912,SIRA
12.039887,-5.1425204,SIRA
-59.459946,-20.912737,SIRA
14.27025,-28.628899,SIRA
-7.3261967,15.84281,SIRA
-32.902588,-51.77815,SIRA
-3.3990629,-51.299458,SIRA
-0.9017044,16.403404,SIRA
-9.447424,5.5008826,SIRA
0.40809196,-43.853886,SIRA
-23.601044,-56.33535,SIRA
14.172993,-28.642572,SIRA
-17.177881,9.53207,SIRA
-34.973392,-59.214905,SIRA
-0.39370146,-11.91016,SIRA
-66.29012,41.32904,SIRA
-67.11854,19.184147,SIRA
-15.71117,-47.459316,SIRA
-0.7719649,15.558441,SIRA
-2.6455574,12.194511,SIRA
-34.640087,-57.288227,SIRA
-28.623003,26.215033,SIRA
-40.203857,-54.158085,SIRA
-25.47826,32.944645,SIRA
-27.237833,-57.69816,SIRA
6.5578485,-0.8084546,SIRA
-14.502562,25.30764,SIRA
-12.929211,20.256624,SIRA
-8.278428,12.864696,SIRA
-28.733917,26.775291,SIRA
4.431527,-32.14588,SIRA
-33.869278,45.90456,SIRA
-11.415808,-58.184574,SIRA
4.6274476,-55.905983,SIRA
-36.208935,-57.457455,SIRA
-14.043552,-51.64058,SIRA
-23.568554,-52.34595,SIRA
-47.803246,-2.6716928,SIRA
2.8591266,0.67003626,SIRA
-11.822404,8.007673,SIRA
28.406357,-29.238857,SIRA
-26.166685,-48.659527,SIRA
1.1253717,-40.293568,SIRA
6.1039963,-4.3015456,SIRA
-18.231867,-51.5484,SIRA
-25.226368,33.038967,SIRA
22.336985,-36.28127,SIRA
6.7216296,-2.0928006,SIRA
-3.096542,12.737474,SIRA
-10.031505,-57.92214,SIRA
-9.088349,-53.722256,SIRA
-28.012478,-56.741493,SIRA
-2.2416267,13.157602,SIRA
9.511234,-22.646254,SIRA
-29.147974,26.56573,SIRA
-7.374283,-28.439266,SIRA
-10.2012825,6.395346,SIRA
-35.566833,-56.16034,SIRA
-18.347574,-51.247364,SIRA
-28.621666,26.842644,SIRA
-6.8254814,11.581798,SIRA
-4.5055447,-52.608227,SIRA
7.8106084,2.4495656,SIRA
-17.357788,23.393063,SIRA
-29.529734,17.674988,SIRA
-9.395055,-33.601906,SIRA
-2.3142655,-51.403015,SIRA
6.3704906,-44.16092,SIRA
2.7746286,4.601434,SIRA
6.8473396,-22.044008,SIRA
-56.71192,18.348383,SIRA
-4.1096663,-34.661617,SIRA
-11.951448,6.524611,SIRA
-13.67156,27.660034,SIRA
-19.147179,-44.911415,SIRA
-7.655814,-55.826454,SIRA
-41.539898,-54.17385,SIRA
-36.076416,24.256786,SIRA
-14.216848,25.094036,SIRA
6.9287267,-21.80317,SIRA
-14.172932,18.179241,SIRA
3.2283044,-3.203511,SIRA
-21.783169,-54.30954,SIRA
-13.99933,25.308138,SIRA
1.0299144,-51.555435,SIRA
9.662217,-26.544865,SIRA
3.1132371,-6.066557,SIRA
-4.2051682,10.223091,SIRA
-0.41054663,15.75879,SIRA
1.8501533,1.7340225,SIRA
-17.786219,-62.008854,SIRA
-8.459717,-27.901714,SIRA
-8.927597,-55.681423,SIRA
-23.552332,23.02529,SIRA
-6.269899,-23.809443,SIRA
25.140482,-22.893711,SIRA
-28.206934,-53.222706,SIRA
12.201339,-50.993343,SIRA
-33.465694,20.24875,SIRA
-12.02492,-58.937523,SIRA
-15.963273,-50.97692,SIRA
7.6720314,4.325863,SIRA
-15.916099,-58.981583,SIRA
9.731775,-25.20827,SIRA
-5.454351,-57.481476,SIRA
-56.725815,-25.06315,SIRA
-39.075264,-53.172955,SIRA
7.481084,2.6596909,SIRA
-12.143332,23.076117,SIRA
13.853152,-8.6964245,SIRA
2.1835027,-48.79839,SIRA
5.619028,-53.76665,SIRA
1.3929191,6.419399,SIRA
-50.25363,40.755825,SIRA
-0.8467958,-39.79694,SIRA
8.620182,-8.975845,SIRA
9.533033,-11.480942,SIRA
-1.9426974,-51.2738,SIRA
-35.59272,29.35058,SIRA
-5.0533853,-52.77747,SIRA
8.102675,-0.7391754,SIRA
3.2678914,-48.234375,SIRA
-43.75054,24.136827,SIRA
-35.905804,27.83793,SIRA
31.858364,-25.838503,SIRA
-12.81016,26.405487,SIRA
-13.842614,25.082352,SIRA
8.237076,-27.279001,SIRA
-6.194819,14.0519285,SIRA
-8.417597,15.877882,SIRA
-0.49481222,16.13263,SIRA
34.008995,-18.607958,SIRA
11.038065,-25.84714,SIRA
-35.65869,-57.350246,SIRA
-8.92719,11.640065,SIRA
36.718094,-26.577978,SIRA
-14.986269,16.550879,SIRA
-26.3547,-48.816143,SIRA
14.453811,-7.936715,SIRA
-15.533599,8.921646,SIRA
-9.433427,18.13362,SIRA
-35.34448,-58.443676,SIRA
-10.753304,14.756871,SIRA
-0.97592115,-48.670662,SIRA
1.741086,10.783028,SIRA
-1.969835,-51.778893,SIRA
-32.81603,45.776302,SIRA
2.0895655,-49.2809,SIRA
-13.22926,25.52946,SIRA
-13.108298,27.210348,SIRA
3.9032047,-1.5262576,SIRA
-10.682145,27.080898,SIRA
3.68719,-58.535362,SIRA
2.798082,0.5694278,SIRA
-7.063689,-57.77631,SIRA
11.50676,-24.241339,SIRA
-0.9273324,-32.409218,SIRA
-55.203148,-36.51079,SIRA
-24.931213,-50.93699,SIRA
-0.40000272,-33.26135,SIRA
3.6528556,-49.51782,SIRA
3.794503,-55.302376,SIRA
-13.023041,23.10583,SIRA
-14.840134,-57.83122,SIRA
14.277976,-8.293135,SIRA
7.250947,-26.865948,SIRA
5.5475116,4.47799,SIRA
-7.4586663,-29.0681,SIRA
-8.118459,-55.181736,SIRA
4.252138,-57.663883,SIRA
1.3810238,-53.296436,SIRA
-20.508404,-55.088852,SIRA
3.5400236,8.234209,SIRA
-7.228094,9.695993,SIRA
1.4479992,-15.67259,SIRA
-56.437344,-24.68084,SIRA
-17.601488,-62.14772,SIRA
2.3043728,9.176514,SIRA
-12.748875,20.157293,SIRA
-36.08562,-58.097324,SIRA
-3.6415057,-34.91462,SIRA
4.155565,-19.100887,SIRA
11.662934,-24.825123,SIRA
5.199841,-3.622171,SIRA
1.7069354,17.563862,SIRA
-9.483993,-35.46685,SIRA
10.906286,-23.589163,SIRA
-35.915455,27.753717,SIRA
-15.575922,24.252064,SIRA
11.162864,-26.155556,SIRA
-25.901411,-51.60747,SIRA
-31.379417,-54.342068,SIRA
-27.058426,33.604946,SIRA
0.5488262,-33.81135,SIRA
-13.216612,28.854483,SIRA
-2.3522584,13.077282,SIRA
5.4745336,5.4734044,SIRA
-2.1346092,-37.44509,SIRA
-18.59195,-54.623528,SIRA
-11.417417,-57.876995,SIRA
-15.129706,12.214904,SIRA
-15.266287,-56.37128,SIRA
5.1963186,-58.325527,SIRA
-11.176199,22.116688,SIRA
-19.368479,-55.355713,SIRA
10.770292,3.2052507,SIRA
-35.18857,-58.44952,SIRA
-4.3069143,9.441878,SIRA
-33.657608,40.54571,SIRA
-1.0516648,-55.22794,SIRA
1.5091258,-52.918594,SIRA
-15.368426,-57.495518,SIRA
-31.726124,-53.977436,SIRA
-31.763275,-56.684162,SIRA
-28.78044,19.340418,SIRA
4.688554,-3.0191453,SIRA
-1.8965974,-30.977907,SIRA
-64.25363,20.866663,SIRA
6.7238526,4.008626,SIRA
0.71739745,8.346968,SIRA
-23.355677,21.066303,SIRA
4.712049,-47.839592,SIRA
-3.2285202,17.947407,SIRA
11.4038,-25.626158,SIRA
-8.531979,-27.778015,SIRA
-57.183163,-25.493979,SIRA
-20.841677,-54.896187,SIRA
-3.3244705,-35.12586,SIRA
-13.224033,27.342154,SIRA
-13.811561,21.676334,SIRA
-7.0358458,-56.401966,SIRA
-11.11075,19.429615,SIRA
8.458109,47.229156,SIRA
-11.301311,-31.256514,SIRA
-0.7078469,-40.639812,SIRA
-15.365349,-58.238506,SIRA
-4.185178,-57.623585,SIRA
9.448735,3.2959979,SIRA
-15.061634,12.099451,SIRA
-1.3662262,-52.607277,SIRA
-36.969948,-59.388805,SIRA
-17.065897,-53.30744,SIRA
-61.318077,-32.096348,SIRA
-24.165894,-54.889343,SIRA
-11.202893,19.616604,SIRA
3.2130885,4.8842516,SIRA
-9.493458,-58.55626,SIRA
-11.999765,22.84828,SIRA
-46.105328,-0.19054939,SIRA
7.049753,50.430466,SIRA
-23.09202,-58.87461,SIRA
-6.3933096,15.840984,SIRA
-37.273483,-58.912487,SIRA
-25.911928,22.956434,SIRA
-8.23562,15.861911,SIRA
10.165727,1.4112738,SIRA
5.5750766,-46.46103,SIRA
20.250896,-32.502537,SIRA
3.5564399,-1.5573522,SIRA
-28.038853,-53.146427,SIRA
-3.7688892,-60.961315,SIRA
-11.697077,22.519798,SIRA
0.2095449,-39.304573,SIRA
-16.199724,24.274681,SIRA
12.079788,-26.353674,SIRA
12.594069,-5.165959,SIRA
-26.151558,-59.77311,SIRA
6.340409,-4.617154,SIRA
-30.941599,22.543228,SIRA
7.2558956,8.830969,SIRA
11.588921,-25.956244,SIRA
-35.343403,-57.68101,SIRA
-11.236361,19.581211,SIRA
3.4489334,-48.256924,SIRA
5.9939113,-0.8570926,SIRA
-35.506405,-59.18394,SIRA
8.38113,-0.74161243,SIRA
-7.844604,-29.381653,SIRA
-16.69243,23.8195,SIRA
34.15913,-30.434807,SIRA
-23.447756,-53.204063,SIRA
-7.617993,-56.03125,SIRA
-25.233177,-56.407425,SIRA
2.2435966,0.43028092,SIRA
-53.281708,-27.46494,SIRA
-5.608327,-53.642338,SIRA
-67.428856,19.697672,SIRA
11.289515,-25.23272,SIRA
-11.830103,19.927794,SIRA
-27.742413,-56.732044,SIRA
-35.401127,-59.23122,SIRA
-0.8740268,17.28159,SIRA
6.7531004,-59.566772,SIRA
-34.75898,-55.117878,SIRA
4.7166886,-3.3507593,SIRA
-7.5189667,-56.221653,SIRA
19.426912,-12.66549,SIRA
-23.868654,-60.09093,SIRA
-43.8285,23.928404,SIRA
13.935161,-6.6131525,SIRA
-23.762169,-51.52983,SIRA
-6.330981,14.53674,SIRA
21.05803,-33.17343,SIRA
-29.379086,-55.09523,SIRA
-11.99631,-58.00025,SIRA
1.3591977,-15.526136,SIRA
4.3666024,-57.736217,SIRA
1.2210107,13.350204,SIRA
-1.8464249,13.468962,SIRA
-13.974865,25.866192,SIRA
-18.743732,-63.216053,SIRA
2.2543604,7.6340213,SIRA
-4.372881,-54.401268,SIRA
-7.0748415,-57.681973,SIRA
-67.0863,21.680765,SIRA
4.8808184,-2.1471856,SIRA
11.726607,-44.30878,SIRA
-11.148328,19.508448,SIRA
9.491273,-11.451661,SIRA
3.6170444,-56.42612,SIRA
-2.2053895,-30.520845,SIRA
-63.51073,20.890987,SIRA
-33.782837,-59.354904,SIRA
-32.214577,-54.19978,SIRA
11.944896,-2.558212,SIRA
-15.258951,11.445155,SIRA
-18.732708,-63.13328,SIRA
-8.663099,-49.94039,SIRA
-2.79295,-54.87611,SIRA
7.494334,-43.729378,SIRA
-0.50139046,16.08185,SIRA
-1.1321553,-58.71863,SIRA
-5.117126,6.1398444,SIRA
10.898973,-24.102966,SIRA
-42.071365,-52.797672,SIRA
1.5055523,10.90283,SIRA
8.132338,-61.27254,SIRA
-12.756874,21.922335,SIRA
