tsne_1,tsne_2,class
4.2672973,-33.791336,SEKER
-2.679695,-65.81269,SEKER
-58.67672,-13.6728945,SEKER
-3.7601671,-67.45663,SEKER
31.69724,-22.320679,SEKER
6.465859,-38.494293,SEKER
10.797632,-48.368107,SEKER
-42.939495,-24.046316,SEKER
-1.858806,-40.397953,SEKER
-40.42836,-22.26655,SEKER
-8.240328,-47.56595,SEKER
11.179276,-49.64152,SEKER
13.112377,-47.085903,SEKER
-29.296556,-28.863731,SEKER
-31.2214,-30.6436,SEKER
13.384686,-48.700054,SEKER
-39.78501,-23.432617,SEKER
-6.2086706,-40.64332,SEKER
0.34676474,29.111698,SEKER
-51.018925,-23.181454,SEKER
10.131087,-44.89739,SEKER
0.32396013,-64.39008,SEKER
13.995934,-46.080807,SEKER
10.509254,-50.64889,SEKER
-33.175888,-30.553022,SEKER
-27.003778,-30.092216,SEKER
-47.392643,-63.559994,SEKER
-4.2707486,-58.2563,SEKER
-48.97773,-19.728119,SEKER
-4.9240036,-61.059307,SEKER
-45.430847,-43.843052,SEKER
5.29649,-53.953823,SEKER
0.869975,-32.940964,SEKER
2.5142117,-37.837044,SEKER
-54.926243,-17.37449,SEKER
-5.5273604,-49.835552,SEKER
-45.043713,-64.38711,SEKER
1.7863374,-46.88395,SEKER
-2.8873758,-62.638824,SEKER
-8.421122,-47.16843,SEKER
-34.04279,-30.710436,SEKER
-0.64365923,-43.543434,SEKER
-48.647808,-56.5454,SEKER
1.1648716,-64.897,SEKER
0.27950677,-63.186848,SEKER
-4.1187696,-58.47938,SEKER
50.79765,37.375523,SEKER
-57.721542,-9.209517,SEKER
-1.5907751,-53.5263,SEKER
-6.074395,-50.1551,SEKER
-5.0442443,-59.24185,SEKER
-0.79637873,-59.588814,SEKER
48.04703,7.208696,SEKER
3.8712943,-52.553596,SEKER
-44.950962,-43.715954,SEKER
0.6351279,-65.29689,SEKER
-5.5197062,-44.09944,SEKER
-56.442684,-6.312664,SEKER
-60.080334,-14.858846,SEKER
-29.294483,69.21162,SEKER
-49.38628,-21.872875,SEKER
-34.370407,-30.776049,SEKER
53.207016,16.066933,SEKER
-30.755316,-35.9214,SEKER
-9.196083,-44.126137,SEKER
-7.5972776,1.3293403,SEKER
-4.498236,-62.83068,SEKER
-5.4915056,-62.527294,SEKER
-35.710346,-28.905691,SEKER
4.585641,-61.128513,SEKER
-47.91757,-59.270508,SEKER
-1.9791203,-58.99063,SEKER
-2.3523355,-58.491325,SEKER
-58.02161,-9.999102,SEKER
-1.9951475,-38.623768,SEKER
-47.240383,-61.08113,SEKER
-46.344006,-25.388977,SEKER
3.7332425,-52.097736,SEKER
-59.849213,-9.489553,SEKER
-59.535984,-7.12495,SEKER
-3.0825415,-64.31558,SEKER
-2.4453156,-33.636066,SEKER
-4.162168,-59.37006,SEKER
-48.26088,-62.259598,SEKER
4.6115775,-52.378872,SEKER
2.9873652,-66.64011,SEKER
2.9716492,-67.32796,SEKER
10.170797,-44.97736,SEKER
-2.1891525,-58.95814,SEKER
-3.5625486,-40.655247,SEKER
-0.55336636,-33.783573,SEKER
-2.555423,60.36735,SEKER
-2.1597266,-49.75096,SEKER
-50.53487,-26.030184,SEKER
-3.6555588,-51.511734,SEKER
-39.46894,-23.76539,SEKER
-7.5662656,-47.92138,SEKER
-4.919755,-63.29618,SEKER
-46.64159,-63.098267,SEKER
-56.80338,-6.273692,SEKER
-1.6584346,-46.36999,SEKER
-49.346714,-22.145935,SEKER
-2.600352,-40.34518,SEKER
-1.7390944,-68.3592,SEKER
8.008993,-51.39899,SEKER
3.3394601,-54.213055,SEKER
-0.8672316,-33.003735,SEKER
-40.17309,-22.937618,SEKER
2.1276317,-37.06967,SEKER
-25.470755,-24.028307,SEKER
10.97437,-49.121418,SEKER
51.475636,37.964993,SEKER
-8.816959,-43.711906,SEKER
-55.497368,-11.634912,SEKER
-5.116804,-40.87436,SEKER
38.362198,-7.051504,SEKER
-49.304665,-14.616052,SEKER
-5.169706,-49.592556,SEKER
-43.913685,-44.061054,SEKER
-2.734649,-59.42918,SEKER
-4.0848413,-62.414516,SEKER
-55.784824,-12.716563,SEKER
11.536085,-48.258297,SEKER
-27.62395,-22.361204,SEKER
-3.962643,-50.45834,SEKER
4.6934237,-52.112926,SEKER
-8.885882,-41.568554,SEKER
29.73726,-22.53792,SEKER
-41.27707,-24.600826,SEKER
-47.981117,-63.537193,SEKER
-4.2042036,-51.17677,SEKER
-33.91678,-27.368681,SEKER
-47.730343,-60.01033,SEKER
-1.8691638,-29.432926,SEKER
5.5168843,-50.44214,SEKER
13.694405,-42.659386,SEKER
-6.38197,-42.34339,SEKER
-49.84347,-24.520195,SEKER
-37.947693,-27.883368,SEKER
7.65788,-49.552597,SEKER
-9.5156355,-41.723164,SEKER
-8.807636,-39.416393,SEKER
-31.967201,-30.698582,SEKER
-3.0047479,-39.697323,SEKER
-29.705656,69.28267,SEKER
-2.6155515,-49.79327,SEKER
-0.528597,-62.700512,SEKER
-47.324375,-61.89448,SEKER
-1.6645254,-35.70473,SEKER
-57.577286,-15.280177,SEKER
-8.595795,-41.732227,SEKER
-13.4442625,37.747093,SEKER
10.41687,-46.829002,SEKER
-60.41262,-7.4932046,SEKER
-4.1492286,-59.94974,SEKER
9.547349,-47.314636,SEKER
-29.84649,-29.32948,SEKER
6.7021346,-49.3988,SEKER
-33.835796,-27.536398,SEKER
-1.0382196,-62.368324,SEKER
-43.980705,-42.64332,SEKER
2.000726,-64.73457,SEKER
-30.610264,-30.52378,SEKER
1.5133474,-33.1524,SEKER
-51.1068,-23.217295,SEKER
13.748015,58.112133,SEKER
0.33130285,-58.605778,SEKER
2.454317,-55.1619,SEKER
-4.7517657,-49.459877,SEKER
-47.622177,-62.292484,SEKER
48.23449,7.6029716,SEKER
9.578343,-49.04939,SEKER
-1.6252095,-33.526024,SEKER
-47.566166,-61.744717,SEKER
2.999528,-66.65719,SEKER
-0.97890204,-58.4264,SEKER
-47.735676,-60.18531,SEKER
-49.00002,-23.93606,SEKER
-1.5146502,-48.78229,SEKER
-48.216312,-14.649367,SEKER
30.708729,-23.331072,SEKER
-44.37264,-43.330097,SEKER
-5.8321657,-41.013683,SEKER
13.004709,-48.86149,SEKER
-23.824295,-23.388466,SEKER
-48.024353,-61.47569,SEKER
7.984599,-47.867546,SEKER
-48.034233,-63.399036,SEKER
-53.840137,-10.510942,SEKER
-31.20438,69.56802,SEKER
-39.037975,-22.81745,SEKER
51.118313,40.84956,SEKER
-4.2156653,-50.92974,SEKER
2.165878,-64.66895,SEKER
29.22018,-22.46186,SEKER
-1.9139607,-30.161198,SEKER
-5.4051437,-47.20925,SEKER
-21.055197,55.13271,SEKER
9.351863,-49.29292,SEKER
-58.384853,-10.035825,SEKER
8.805669,-48.610825,SEKER
-45.987003,-25.268652,SEKER
-50.855347,-26.792847,SEKER
-8.809886,-39.473293,SEKER
1.9305893,-64.93672,SEKER
-50.56662,-24.08711,SEKER
-5.074917,-38.45203,SEKER
-1.8178667,-33.12881,SEKER
-7.488949,-38.916367,SEKER
-46.413193,1.1741059,SEKER
4.8169293,-50.811363,SEKER
-4.6415744,-40.748837,SEKER
-4.1602983,-62.197277,SEKER
-0.70623386,-58.771324,SEKER
1.278952,63.83174,SEKER
-4.448502,-42.944057,SEKER
-3.1400886,-32.171734,SEKER
-46.213295,-63.97314,SEKER
8.415435,-45.069477,SEKER
-30.455105,70.21984,SEKER
-3.619737,-40.279945,SEKER
11.347907,-45.815983,SEKER
6.667955,-48.668076,SEKER
-40.757267,-26.197613,SEKER
-51.187176,-25.364115,SEKER
12.933826,-48.54654,SEKER
-4.5404167,-42.65349,SEKER
-6.2277923,-38.3546,SEKER
-59.67395,-10.007431,SEKER
-55.600147,-9.822532,SEKER
0.22061963,-64.01125,SEKER
-39.844128,-21.546602,SEKER
-33.91012,-29.173382,SEKER
0.84804845,-50.096004,SEKER
-48.715206,-19.760523,SEKER
-15.257572,36.457195,SEKER
-7.33521,-46.107925,SEKER
3.3529193,-46.938175,SEKER
-1.7451627,-35.207653,SEKER
-6.716114,-38.508656,SEKER
5.4571877,-51.17566,SEKER
-40.10531,-22.209581,SEKER
2.605226,-46.94412,SEKER
5.6998096,-47.675926,SEKER
-1.899575,-29.805166,SEKER
3.9087734,-46.921078,SEKER
30.495813,-22.30602,SEKER
-8.110313,-40.41261,SEKER
-3.3040862,61.050735,SEKER
-3.568649,61.424866,SEKER
-5.2796946,-36.81718,SEKER
16.2822,-42.733532,SEKER
-7.444114,-40.62427,SEKER
-59.190117,-7.2420855,SEKER
5.792735,-48.52725,SEKER
-48.55005,-13.361994,SEKER
-6.9618635,-40.037132,SEKER
48.30693,7.434935,SEKER
6.1086645,-51.168846,SEKER
-5.1631618,-41.801044,SEKER
4.4375205,-50.666676,SEKER
-47.188004,-24.05226,SEKER
-1.0165662,-50.10612,SEKER
52.730694,41.161564,SEKER
-38.291386,-21.240265,SEKER
9.315296,-45.276646,SEKER
-15.28426,36.18558,SEKER
-15.166248,36.86756,SEKER
5.293121,-45.984337,SEKER
-36.822395,-26.95089,SEKER
-48.893036,-22.706799,SEKER
-47.476673,-23.675531,SEKER
54.71028,40.157986,SEKER
-1.562255,-34.329735,SEKER
-5.013057,-36.93758,SEKER
-57.79403,-6.618594,SEKER
11.826016,69.38553,SEKER
-48.253204,-14.623012,SEKER
-8.768508,-40.970787,SEKER
4.9637623,-51.091892,SEKER
-39.483803,-23.901613,SEKER
-4.4510684,-34.583084,SEKER
5.8307185,-43.148182,SEKER
-58.048386,-14.216764,SEKER
-6.015707,-47.4854,SEKER
-5.145802,-42.027985,SEKER
-2.467795,-34.288055,SEKER
8.330513,-44.08876,SEKER
-60.60183,-6.6138287,SEKER
4.10751,-50.227856,SEKER
-0.53990537,-49.625965,SEKER
5.786089,-42.99737,SEKER
7.716837,-42.317043,SEKER
4.008805,-50.74148,SEKER
-7.502337,9.903212,SEKER
4.518638,-49.95691,SEKER
-31.362865,-27.174463,SEKER
4.392182,-50.99765,SEKER
-48.549725,-22.952478,SEKER
-15.157423,36.924103,SEKER
-34.144165,-28.196712,SEKER
-38.693745,-21.429226,SEKER
-3.925019,-66.29387,SEKER
-39.90431,-20.951454,SEKER
-3.6967955,-60.534386,SEKER
-40.877438,-20.806217,SEKER
-37.573605,-20.704592,SEKER
6.0434456,-45.102917,SEKER
-35.737083,-27.120476,SEKER
13.953564,-40.22199,SEKER
-31.638933,-25.767477,SEKER
-37.905117,-20.595238,SEKER
31.927475,-23.309656,SEKER
-7.953208,-41.291565,SEKER
-29.587961,69.78988,SEKER
-38.441544,-22.7449,SEKER
3.477674,-47.058697,SEKER
-58.934246,-10.146573,SEKER
1.6875095,-48.744614,SEKER
8.998225,-45.79298,SEKER
12.889997,-42.245003,SEKER
-32.92947,-25.001654,SEKER
-30.143433,70.70757,SEKER
-37.931145,-20.899004,SEKER
6.542132,-45.020348,SEKER
51.785137,39.539196,SEKER
-0.29486105,-48.90003,SEKER
-14.628447,36.382164,SEKER
-60.180298,-4.2865844,SEKER
-55.230312,-10.105563,SEKER
-14.349642,36.1755,SEKER
8.360629,-43.90154,SEKER
-35.4065,-26.833729,SEKER
7.369804,-47.192074,SEKER
13.9189415,-40.61223,SEKER
-3.3683705,-32.10948,SEKER
51.65708,38.451694,SEKER
-60.02327,-5.022312,SEKER
-59.997402,-5.355901,SEKER
8.0857725,-45.283638,SEKER
-32.95237,-23.195415,SEKER
-32.35141,-24.332317,SEKER
-32.33242,-26.529047,SEKER
32.64828,-23.567917,SEKER
-31.594023,-26.241745,SEKER
-34.645714,-27.339489,SEKER
6.2167535,-43.603024,SEKER
31.489206,-23.424479,SEKER
-36.714344,-25.782637,SEKER
7.950852,-44.765934,SEKER
-32.180344,-24.41844,SEKER
13.9176655,-40.356445,SEKER
12.88194,57.675137,SEKER
7.5873055,-46.992817,SEKER
32.37556,-23.310186,SEKER
7.6021776,-43.156815,SEKER
-34.03487,-26.8427,SEKER
-0.16240226,-50.0949,SEKER
-0.3716873,-49.77128,SEKER
-37.150482,-24.699104,SEKER
53.449623,39.75992,SEKER
52.621487,38.39723,SEKER
-3.2505646,75.57807,SEKER
-36.791496,-25.157642,SEKER
54.20399,39.875122,SEKER
6.786071,-47.029205,SEKER
12.649188,57.659824,SEKER
5.351595,-45.13917,SEKER
-32.14671,-25.655746,SEKER
53.286156,39.84799,SEKER
53.822243,39.8961,SEKER
-55.10083,-10.163171,SEKER
-14.431546,36.17544,SEKER
32.557724,-24.468063,SEKER
-58.85473,-9.506481,SEKER
12.972176,-41.569168,SEKER
81.58172,-16.270008,SEKER
53.461243,39.47044,SEKER
-38.443344,-20.40556,SEKER
1.7267526,-48.653908,SEKER
80.34352,-35.569775,BOMBAY
66.65637,-48.46313,BOMBAY
62.36049,-46.727177,BOMBAY
68.83196,-30.604744,BOMBAY
68.75183,-43.093414,BOMBAY
69.242424,-40.533524,BOMBAY
79.555305,-35.016552,BOMBAY
74.19921,-21.586025,BOMBAY
68.81559,-43.336105,BOMBAY
59.61001,-40.616383,BOMBAY
68.76159,-46.226147,BOMBAY
84.47385,-32.084938,BOMBAY
68.045746,-40.843094,BOMBAY
61.14973,-45.060154,BOMBAY
74.51006,-30.105368,BOMBAY
62.686882,-29.170897,BOMBAY
65.472145,-43.647884,BOMBAY
77.13441,-24.149992,BOMBAY
61.732975,-37.955006,BOMBAY
86.19104,-25.083704,BOMBAY
65.423065,-33.940277,BOMBAY
69.41208,-45.486027,BOMBAY
75.49782,-27.955229,BOMBAY
70.629074,-42.53879,BOMBAY
68.93844,-30.772058,BOMBAY
84.80456,-17.397123,BOMBAY
67.47363,-47.21101,BOMBAY
70.47082,-41.7076,BOMBAY
61.800182,-38.219448,BOMBAY
58.975998,-40.88793,BOMBAY
71.62954,-41.754047,BOMBAY
79.82966,-34.299454,BOMBAY
60.005863,-42.6353,BOMBAY
66.99203,-48.00106,BOMBAY
63.826656,-42.683163,BOMBAY
72.52799,-30.596596,BOMBAY
82.63412,-32.415176,BOMBAY
69.892365,-43.713997,BOMBAY
63.898342,-27.98882,BOMBAY
81.928474,-31.149908,BOMBAY
77.52077,-26.098442,BOMBAY
73.76935,-27.43354,BOMBAY
59.063168,-38.876934,BOMBAY
68.60852,-46.264362,BOMBAY
63.526226,-40.043854,BOMBAY
68.74617,-38.099216,BOMBAY
71.97575,-39.71893,BOMBAY
64.237656,-46.686775,BOMBAY
78.86861,-29.663649,BOMBAY
86.01031,-25.474562,BOMBAY
67.613976,-44.63021,BOMBAY
62.48965,-37.67895,BOMBAY
62.361702,-37.84682,BOMBAY
60.84219,-33.47804,BOMBAY
58.50947,-38.162746,BOMBAY
64.49711,-39.57475,BOMBAY
85.39276,-30.81473,BOMBAY
61.453445,-35.93347,BOMBAY
73.759796,-31.397964,BOMBAY
65.723976,-28.238771,BOMBAY
81.40137,-23.773703,BOMBAY
81.3384,-30.07863,BOMBAY
80.32817,-23.610758,BOMBAY
83.489944,-20.021635,BOMBAY
65.29826,-27.038551,BOMBAY
74.00603,-38.52387,BOMBAY
65.999214,-33.87861,BOMBAY
68.86208,-39.213074,BOMBAY
69.359886,-40.673565,BOMBAY
60.94281,-39.110218,BOMBAY
71.6967,-22.57153,BOMBAY
68.71469,-35.093727,BOMBAY
64.2827,-45.05702,BOMBAY
63.322613,-32.18645,BOMBAY
84.80023,-17.487835,BOMBAY
68.068565,-47.244804,BOMBAY
61.21587,-39.793938,BOMBAY
72.0764,-19.00899,BOMBAY
80.13534,-18.892294,BOMBAY
69.844124,-40.487003,BOMBAY
84.72508,-23.659071,BOMBAY
69.13348,-27.378279,BOMBAY
72.45264,-22.404509,BOMBAY
78.021095,-37.219303,BOMBAY
78.90588,-36.513363,BOMBAY
70.997086,-20.831186,BOMBAY
59.888184,-40.800865,BOMBAY
83.85512,-22.101809,BOMBAY
69.38828,-41.008152,BOMBAY
78.65314,-33.32627,BOMBAY
71.117615,-22.387665,BOMBAY
81.946625,-32.256542,BOMBAY
64.357834,-46.01272,BOMBAY
78.63955,-22.973835,BOMBAY
64.8019,-34.052444,BOMBAY
76.04037,-36.845177,BOMBAY
74.33467,-34.261528,BOMBAY
65.37951,-45.284992,BOMBAY
78.18576,-36.548134,BOMBAY
67.56002,-44.70828,BOMBAY
85.898315,-29.214039,BOMBAY
70.92595,-40.545345,BOMBAY
77.14953,-35.838215,BOMBAY
82.362854,-20.044085,BOMBAY
71.388596,-23.385574,BOMBAY
70.52956,-39.841988,BOMBAY
81.01851,-19.193197,BOMBAY
70.04948,-40.331886,BOMBAY
66.334,-37.69641,BOMBAY
63.151974,-44.5467,BOMBAY
64.658646,-43.416176,BOMBAY
70.32209,-41.69065,BOMBAY
63.464203,-39.389046,BOMBAY
84.807304,-30.066744,BOMBAY
74.03714,-19.242992,BOMBAY
60.015587,-42.86303,BOMBAY
75.13194,-21.919922,BOMBAY
60.615383,-35.65959,BOMBAY
85.76295,-23.397776,BOMBAY
82.07795,-17.010963,BOMBAY
64.53278,-31.483288,BOMBAY
76.745834,-26.354673,BOMBAY
72.51083,-39.722813,BOMBAY
63.7403,-39.96208,BOMBAY
65.846596,-34.3584,BOMBAY
67.46434,-46.133,BOMBAY
67.19868,-29.96296,BOMBAY
61.41536,-37.163254,BOMBAY
68.513336,-29.418499,BOMBAY
67.44312,-37.858753,BOMBAY
72.24158,-29.436478,BOMBAY
64.15724,-43.182163,BOMBAY
84.280594,-32.540276,BOMBAY
65.40695,-44.640476,BOMBAY
68.78629,-22.21704,BOMBAY
66.41925,-24.442951,BOMBAY
78.06827,-21.608212,BOMBAY
80.46376,-18.528265,BOMBAY
82.344345,-30.099083,BOMBAY
66.641335,-47.364635,BOMBAY
61.885456,-32.606136,BOMBAY
64.71543,-39.94818,BOMBAY
71.916275,-23.756857,BOMBAY
78.53982,-37.95503,BOMBAY
84.08442,-30.339945,BOMBAY
83.08724,-33.50301,BOMBAY
74.37656,-27.202194,BOMBAY
82.3138,-27.388212,BOMBAY
78.14625,-22.93539,BOMBAY
64.04125,-37.166534,BOMBAY
68.15892,-28.419308,BOMBAY
62.440357,-46.462486,BOMBAY
63.10438,-44.1497,BOMBAY
62.48583,-36.896606,BOMBAY
76.63102,-27.140482,BOMBAY
67.80129,-36.187283,BOMBAY
83.55208,-17.75098,BOMBAY
77.377716,-25.814934,BOMBAY
68.52171,-39.990696,BOMBAY
73.399734,-18.110641,BOMBAY
63.608143,-45.256165,BOMBAY
76.75755,-36.680862,BOMBAY
65.0401,-42.586838,BOMBAY
72.26351,-25.17449,BOMBAY
67.722336,-48.109997,BOMBAY
72.63928,-19.668228,BOMBAY
65.300476,-31.083231,BOMBAY
65.98788,-38.82019,BOMBAY
75.337776,-21.20249,BOMBAY
68.27403,-26.32874,BOMBAY
84.28774,-25.981092,BOMBAY
66.324455,-44.14233,BOMBAY
81.005516,-18.634926,BOMBAY
65.11834,-32.870358,BOMBAY
60.13127,-42.079746,BOMBAY
73.54272,-19.093004,BOMBAY
60.308514,-41.31006,BOMBAY
67.12323,-37.12976,BOMBAY
60.257526,-39.29272,BOMBAY
81.578224,-29.172058,BOMBAY
86.06343,-23.905111,BOMBAY
64.74046,-24.855915,BOMBAY
67.84251,-36.783844,BOMBAY
78.08426,-35.32494,BOMBAY
83.57686,-29.263062,BOMBAY
70.92544,-30.204985,BOMBAY
66.77417,-33.723286,BOMBAY
68.44661,-27.486525,BOMBAY
59.049133,-39.983643,BOMBAY
82.0561,-18.057882,BOMBAY
76.47247,-22.072168,BOMBAY
64.98376,-28.333317,BOMBAY
77.886955,-18.023312,BOMBAY
66.41156,-36.28265,BOMBAY
69.786575,-27.743444,BOMBAY
70.44486,-32.12763,BOMBAY
77.7339,-35.966248,BOMBAY
75.17992,-27.018892,BOMBAY
84.88876,-18.804691,BOMBAY
76.51239,-28.979517,BOMBAY
75.430016,-19.937967,BOMBAY
68.20202,-37.624653,BOMBAY
83.60954,-21.893337,BOMBAY
70.147125,-33.180866,BOMBAY
70.560265,-30.356726,BOMBAY
65.98755,-40.33251,BOMBAY
63.187843,-41.803123,BOMBAY
85.08162,-22.789085,BOMBAY
62.485718,-40.929523,BOMBAY
72.66448,-29.6915,BOMBAY
83.039734,-19.152739,BOMBAY
80.39503,-23.494997,BOMBAY
59.61797,-38.637653,BOMBAY
67.45784,-25.31419,BOMBAY
80.76606,-26.890528,BOMBAY
68.12335,-27.628677,BOMBAY
61.925583,-44.847706,BOMBAY
85.295494,-24.47249,BOMBAY
81.80437,-19.535471,BOMBAY
72.79497,-27.431475,BOMBAY
69.39417,-21.466314,BOMBAY
82.856445,-20.27959,BOMBAY
67.247185,-47.469723,BOMBAY
80.0956,-17.92347,BOMBAY
76.5445,-31.530275,BOMBAY
77.73313,-30.81727,BOMBAY
72.282776,-39.328323,BOMBAY
70.14516,-35.889397,BOMBAY
63.464714,-38.942696,BOMBAY
62.183586,-39.8405,BOMBAY
60.27408,-34.175453,BOMBAY
73.23814,-20.866257,BOMBAY
60.77716,-40.871284,BOMBAY
64.7927,-33.18011,BOMBAY
62.561554,-46.464954,BOMBAY
73.37438,-23.549454,BOMBAY
85.17582,-30.51065,BOMBAY
78.27655,-32.020535,BOMBAY
66.455925,-33.285793,BOMBAY
79.208275,-32.83736,BOMBAY
71.19631,-20.943571,BOMBAY
80.96886,-28.456282,BOMBAY
81.385056,-27.755226,BOMBAY
69.59496,-35.090935,BOMBAY
65.77017,-45.68216,BOMBAY
73.21625,-18.413593,BOMBAY
83.18749,-17.218489,BOMBAY
67.82377,-37.413383,BOMBAY
85.43,-28.656782,BOMBAY
67.267265,-40.376064,BOMBAY
66.247856,-30.380213,BOMBAY
70.67696,-21.442236,BOMBAY
75.24983,-24.174873,BOMBAY
66.04085,-42.45917,BOMBAY
82.50414,-18.24366,BOMBAY
70.75161,-38.52945,BOMBAY
85.45495,-22.071705,BOMBAY
64.063225,-32.989574,BOMBAY
66.646255,-40.398792,BOMBAY
65.30152,-32.513416,BOMBAY
64.33781,-42.96326,BOMBAY
69.91241,-40.045593,BOMBAY
78.15098,-36.39489,BOMBAY
61.345497,-44.040615,BOMBAY
67.34664,-43.36222,BOMBAY
73.44022,-39.55158,BOMBAY
74.90503,-24.467999,BOMBAY
66.05646,-43.687763,BOMBAY
60.515865,-35.408234,BOMBAY
67.80008,-26.684448,BOMBAY
63.54873,-42.949463,BOMBAY
75.306015,-30.19806,BOMBAY
79.022415,-22.622349,BOMBAY
84.184654,-25.162985,BOMBAY
83.34428,-23.291006,BOMBAY
77.51275,-34.082405,BOMBAY
70.893364,-33.656986,BOMBAY
66.117874,-25.23861,BOMBAY
68.01234,-33.23975,BOMBAY
68.761955,-42.119484,BOMBAY
81.96691,-28.210443,BOMBAY
61.83121,-40.493732,BOMBAY
76.974495,-19.573494,BOMBAY
79.09576,-32.787766,BOMBAY
77.397575,-21.577982,BOMBAY
65.42328,-29.493555,BOMBAY
77.16803,-30.994934,BOMBAY
82.67938,-21.892384,BOMBAY
84.28557,-27.773071,BOMBAY
77.61431,-28.241825,BOMBAY
66.5442,-28.29023,BOMBAY
65.886505,-30.776804,BOMBAY
65.4522,-30.00428,BOMBAY
73.743034,-28.5816,BOMBAY
84.0334,-27.986044,BOMBAY
75.547646,-26.483131,BOMBAY
78.99531,-34.29739,BOMBAY
83.40086,-23.892292,BOMBAY
66.51435,-38.42403,BOMBAY
85.12284,-29.957466,BOMBAY
73.54476,-22.32399,BOMBAY
81.94102,-20.999073,BOMBAY
69.30159,-37.594112,BOMBAY
61.88289,-39.433395,BOMBAY
83.24716,-18.998621,BOMBAY
63.824833,-30.084208,BOMBAY
84.34867,-27.15239,BOMBAY
72.397064,-19.437897,BOMBAY
82.72996,-26.32204,BOMBAY
81.84476,-27.153688,BOMBAY
78.1242,-29.99328,BOMBAY
77.10784,-29.674911,BOMBAY
84.18056,-21.753912,BOMBAY
76.699066,-20.385473,BOMBAY
74.627525,-19.078829,BOMBAY
81.2629,-31.091335,BOMBAY
78.49273,-33.913654,BOMBAY
85.21882,-20.156813,BOMBAY
63.2771,-29.981823,BOMBAY
64.70441,-24.681158,BOMBAY
63.336304,-30.809368,BOMBAY
64.02206,-41.65691,BOMBAY
75.30194,-22.071947,BOMBAY
67.52846,-25.892002,BOMBAY
80.485214,-22.381817,BOMBAY
64.47314,-36.845215,BOMBAY
67.29555,-39.899082,BOMBAY
71.42434,-21.55739,BOMBAY
62.23586,-31.022024,BOMBAY
85.311005,-24.070814,BOMBAY
59.568527,-36.956814,BOMBAY
80.67032,-30.03539,BOMBAY
77.61354,-35.025143,BOMBAY
67.89009,-22.076216,BOMBAY
83.46365,-21.644817,BOMBAY
61.608433,-43.943752,BOMBAY
65.54558,-39.918625,BOMBAY
82.43283,-19.371063,BOMBAY
82.907936,-18.447132,BOMBAY
64.6687,-45.504063,BOMBAY
72.26561,-18.470959,BOMBAY
69.447334,-41.15242,BOMBAY
64.53043,-44.43292,BOMBAY
66.50068,-40.00021,BOMBAY
73.02098,-33.30498,BOMBAY
70.40341,-21.659864,BOMBAY
74.596344,-29.472982,BOMBAY
69.403114,-23.42925,BOMBAY
71.85367,-27.234045,BOMBAY
84.57024,-18.13972,BOMBAY
66.325806,-28.22345,BOMBAY
68.36743,-43.906326,BOMBAY
72.51801,-25.218021,BOMBAY
72.679436,-38.2624,BOMBAY
68.33312,-29.643238,BOMBAY
84.12433,-30.096611,BOMBAY
71.22121,-33.095997,BOMBAY
64.03275,-35.590652,BOMBAY
79.76001,-21.846182,BOMBAY
75.27512,-29.690546,BOMBAY
76.65307,-22.26998,BOMBAY
82.14765,-19.323942,BOMBAY
65.89056,-41.35313,BOMBAY
64.777306,-28.7809,BOMBAY
66.42243,-42.67823,BOMBAY
61.91947,-33.770515,BOMBAY
68.54356,-25.569822,BOMBAY
71.792625,-24.863249,BOMBAY
84.157776,-19.200607,BOMBAY
70.39333,-29.806541,BOMBAY
73.106445,-24.421051,BOMBAY
78.40612,-25.05667,BOMBAY
73.29033,-26.659458,BOMBAY
79.13712,-25.998226,BOMBAY
70.64852,-22.014242,BOMBAY
65.50894,-39.549217,BOMBAY
61.033703,-35.015312,BOMBAY
67.55828,-42.339996,BOMBAY
67.39925,-24.870848,BOMBAY
72.325226,-37.840794,BOMBAY
64.748055,-45.38085,BOMBAY
70.95051,-27.567213,BOMBAY
72.68049,-26.284952,BOMBAY
61.45018,-31.747908,BOMBAY
76.58466,-24.789812,BOMBAY
81.60336,-18.044802,BOMBAY
77.776535,-19.668594,BOMBAY
69.98535,-26.707233,BOMBAY
73.39573,-19.513367,BOMBAY
73.71331,-39.667374,BOMBAY
77.79943,-28.647068,BOMBAY
69.176544,-36.53643,BOMBAY
69.48083,-25.144379,BOMBAY
65.25743,-46.011894,BOMBAY
82.019035,-33.30074,BOMBAY
66.57066,-31.061842,BOMBAY
80.19232,-21.489523,BOMBAY
66.59119,-26.010746,BOMBAY
83.95602,-18.856285,BOMBAY
71.553635,-24.893293,BOMBAY
75.793045,-30.476473,BOMBAY
73.27906,-29.469452,BOMBAY
85.890434,-24.663473,BOMBAY
82.5088,-30.83192,BOMBAY
83.94531,-18.576723,BOMBAY
68.3379,-24.172579,BOMBAY
61.389366,-34.427086,BOMBAY
65.69073,-29.260723,BOMBAY
64.75336,-38.35691,BOMBAY
64.27107,-31.495153,BOMBAY
74.05572,-32.38469,BOMBAY
68.065125,-22.99538,BOMBAY
65.19838,-43.019817,BOMBAY
71.97469,-31.605896,BOMBAY
78.799835,-27.474651,BOMBAY
73.62803,-25.293968,BOMBAY
77.19309,-19.691689,BOMBAY
59.42553,-36.499874,BOMBAY
62.49923,-45.32551,BOMBAY
85.50484,-29.673723,BOMBAY
63.995804,-29.296711,BOMBAY
