area,perimeter,majoraxislength,minoraxislength,aspectratio,eccentricity,convexarea,equivdiameter,extent,solidity,roundness,compactness,shapefactor1,shapefactor2,shapefactor3,shapefactor4,class
34099,670.159,237.7722053125,183.2249308633,1.2977066177,0.637330955,34376,208.3655327446,0.8006715507,0.9919420526,0.9541041792,0.8763241796,0.0069729964,0.0025366374,0.7679440677,0.9965660987,SIRA
41517,752.867,271.5677724029,195.3445539612,1.3901988404,0.6946772574,41977,229.9153891734,0.7932628924,0.989041618,0.9204480995,0.8466225102,0.0065411222,0.0020729617,0.7167696749,0.9964523708,SIRA
37784,717.954,269.1635102596,178.9581634978,1.504058295,0.7469610072,38074,219.3355487792,0.7266153846,0.9923832537,0.9211377007,0.8148784676,0.0071237431,0.0019375788,0.664026917,0.9987351926,SIRA
43732,796.006,293.4623128566,190.3073846556,1.5420437488,0.7612231463,44378,235.9688788174,0.6977360116,0.9854432376,0.8673143277,0.8040858007,0.0067104709,0.0017303834,0.6465539749,0.9970145153,SIRA
44830,814.955,320.731946764,178.4058375524,1.7977659877,0.8310177338,45297,238.9128058319,0.6588771311,0.9896902665,0.8482255414,0.7448986864,0.0071544043,0.0013587579,0.554874053,0.9975337,SIRA
39069,731.629,267.70071925,186.0038200787,1.4392216199,0.7191836586,39440,223.0340686381,0.786698079,0.9905933063,0.9171921652,0.8331470654,0.0068519982,0.0020364966,0.6941340325,0.9990127067,SIRA
44893,797.98,303.4957030227,189.2400008104,1.6037608419,0.7817959416,45374,239.0806200465,0.8214939248,0.9893992154,0.885940344,0.7877561945,0.0067604237,0.0016059092,0.6205598219,0.9952295424,SIRA
40379,779.239,280.7713794453,183.669223227,1.528679517,0.7563567572,40981,226.7424520836,0.774493632,0.9853102657,0.8356493171,0.8075696766,0.006953401,0.0018243033,0.6521687825,0.9969570594,SIRA
38709,747.193,278.3041772408,177.996814544,1.5635345944,0.7687274466,39155,222.0041205409,0.7206501098,0.988609373,0.8712769542,0.7977031561,0.0071896504,0.0017957785,0.6363303253,0.994924477,SIRA
39266,742.046,269.8232313289,185.9702506037,1.4508945944,0.7245426726,39665,223.5956707174,0.6966503442,0.9899407538,0.8961173162,0.828674646,0.006871676,0.0019988428,0.686701669,0.9963317396,SIRA
45134,786.873,291.1390368162,198.0848825481,1.4697690862,0.7328604478,45589,239.7214917609,0.8106253817,0.9900195223,0.9160188302,0.8233917869,0.0064505481,0.0018289528,0.6779740347,0.9964652775,SIRA
39728,760.568,282.0889341555,179.8807135922,1.568199995,0.7703065399,40293,224.9072267252,0.695944644,0.9859777133,0.8630390926,0.7972919158,0.0071005068,0.0017698585,0.6356743989,0.9968645892,SIRA
41854,764.973,289.0148724867,185.5032851586,1.5580040657,0.7668328519,42437,230.8466328655,0.6833975573,0.9862619884,0.8987825259,0.7987361719,0.0069053107,0.0017337098,0.6379794723,0.9939746117,SIRA
38435,739.256,271.6189534518,180.7954490215,1.5023550367,0.7462893896,38982,221.2170018373,0.7003462099,0.9859678826,0.8837858284,0.8144387534,0.007066969,0.0019179915,0.663310483,0.996527845,SIRA
36158,718.646,274.3255445036,169.2616883378,1.6207184697,0.7869550695,36804,214.5641989208,0.7467575382,0.98244756,0.8798005704,0.7821517289,0.0075868561,0.0017514819,0.6117613271,0.9914928818,SIRA
43044,783,298.7572466803,183.7687768917,1.6257236498,0.7884407625,43487,234.1053672251,0.6949530175,0.9898130476,0.8822648208,0.7835972845,0.0069407408,0.0016141998,0.6140247043,0.9982344833,SIRA
39822,749.984,279.064832037,182.2395229941,1.5313079592,0.7573264298,40271,225.1731448251,0.7004256517,0.9888505376,0.8896699777,0.8068847055,0.0070078055,0.0018323471,0.651062928,0.9969778436,SIRA
40971,769.264,296.3083827389,177.5063444589,1.6692833354,0.80070453,41552,228.3985494423,0.7854267311,0.9860175202,0.8700327696,0.7708136615,0.0072321491,0.0015748701,0.5941537008,0.9918108714,SIRA
45397,813.207,304.1759815707,190.7831176476,1.5943548115,0.778847805,46010,240.4189169187,0.7264566098,0.9866768094,0.862650347,0.7903941517,0.0067003542,0.001613067,0.624722915,0.9960299854,SIRA
45377,802.955,303.4761284857,191.0613110975,1.5883703861,0.7769388396,45944,240.3659518764,0.696650086,0.9876588891,0.8844295215,0.7920423694,0.0066878844,0.0016235369,0.627331115,0.9964341654,SIRA
44327,813.871,310.3989607769,182.4400991306,1.7013746553,0.8090353267,44894,237.5687043772,0.6596279762,0.9873702499,0.8409439607,0.7653656565,0.0070024807,0.0014822026,0.5857845881,0.9966390516,SIRA
45382,779.361,286.4237155538,202.0993044626,1.4172424607,0.7086147708,45764,240.3791942311,0.7339565274,0.9916528276,0.9388931198,0.8392433349,0.0063113947,0.001931331,0.7043293751,0.9982054967,SIRA
44875,787.846,301.500254416,189.9134265214,1.5875668189,0.7766805054,45314,239.0326851499,0.7299121666,0.9903120448,0.9085140685,0.7928108904,0.0067186686,0.0016373496,0.6285491079,0.9978637078,SIRA
39595,753.122,286.383525969,176.449451972,1.6230343748,0.7876445592,40027,224.5304428664,0.8040900045,0.9892072851,0.8772422553,0.7840201077,0.0072328205,0.001685762,0.6146875292,0.9976589897,SIRA
42095,780.972,299.4611593192,179.3983854306,1.6692522544,0.8006961846,42586,231.5102991999,0.6790173243,0.9884703893,0.8673002087,0.773089571,0.0071139366,0.0015675053,0.5976674848,0.9976577965,SIRA
45599,802.728,296.1481332092,199.4456792776,1.4848560986,0.7392182594,46617,240.9532112265,0.7783923115,0.9781624729,0.8892591833,0.8136239409,0.006494619,0.0017556111,0.6619839172,0.9829508566,SIRA
44843,793.092,304.8175122251,187.7404568378,1.6236112203,0.7878157449,45278,238.9474438126,0.7977478119,0.9903926852,0.8958955615,0.7839032675,0.006797438,0.0015833427,0.6145043327,0.9977161295,SIRA
44780,806.367,311.2420220485,183.886070871,1.6925807408,0.8068079667,45261,238.7795360018,0.7257110445,0.9893727492,0.8654230551,0.7671828323,0.0069504695,0.0014852153,0.5885694982,0.9962013972,SIRA
38769,741.738,275.5039579632,179.841725362,1.5319245709,0.7575530057,39293,222.176110124,0.7082260098,0.9866642913,0.8855098679,0.8064352751,0.0071062952,0.001853963,0.6503378529,0.9962685362,SIRA
41944,762.595,287.622586666,186.0092921243,1.5462807443,0.7627333595,42351,231.0946980447,0.7447839906,0.9903898373,0.9063413657,0.8034650572,0.0068572999,0.0017627912,0.6455560981,0.9982109639,SIRA
43643,798.501,291.9057673623,191.1758187446,1.5268969124,0.755695563,44293,235.7286436793,0.7300113743,0.9853249949,0.8601486884,0.8075504839,0.00668849,0.0017546341,0.652137784,0.9957471688,SIRA
42826,782.424,290.2968170677,188.6197057117,1.5390587954,0.7601498882,43311,233.5117914428,0.7489550725,0.988801921,0.8790894128,0.8043897753,0.0067785181,0.0017505749,0.6470429106,0.9958370825,SIRA
40567,745.673,277.85667041,186.7574739486,1.4877941136,0.740427703,40998,227.2696825608,0.7722634685,0.9894872921,0.9168238872,0.8179385516,0.0068493275,0.0018910822,0.6690234743,0.9953691869,SIRA
43869,801.01,305.0147379075,183.7608456369,1.6598461813,0.7981449521,44362,236.338201711,0.6827222361,0.9888868852,0.859194964,0.7748419087,0.0069528537,0.0015459494,0.6003799835,0.996538423,SIRA
44399,789.571,304.3624793255,186.4593089019,1.6323265442,0.7903756377,44900,237.7615665887,0.7940729347,0.9888418708,0.8949539206,0.781178965,0.0068551652,0.0015747073,0.6102405754,0.9961118895,SIRA
36129,712.296,259.6400786815,177.9169251915,1.4593332163,0.7283131413,36582,214.4781376079,0.7018065268,0.9876168608,0.8948387739,0.8260594385,0.0071864729,0.0020641476,0.6823741959,0.9958113301,SIRA
42039,774.13,284.2984725575,189.128015179,1.5032065571,0.7466255165,42569,231.3562560665,0.7403187461,0.9875496253,0.8815246168,0.813779455,0.0067627316,0.0018294848,0.6622370014,0.995479003,SIRA
37215,713.286,268.1274257693,177.6042502284,1.5096903673,0.7491614142,37638,217.6777656476,0.8055194805,0.9887613582,0.9191798332,0.8118444617,0.0072048213,0.0019306089,0.65909143,0.9950239831,SIRA
37065,719.836,276.1133056813,171.9931526203,1.6053738272,0.7822951992,37505,217.2386331333,0.8092971462,0.9882682309,0.8988904024,0.7867735044,0.0074494349,0.0017607674,0.6190125473,0.9937465422,SIRA
35291,723.178,276.2396962688,163.1613077492,1.6930465935,0.8069269864,35849,211.9761702957,0.7192263797,0.9844347123,0.8479757192,0.7673631747,0.0078274828,0.0016741937,0.5888462418,0.9969441238,SIRA
43397,784.336,291.5301940336,190.8809410864,1.527288122,0.7558409163,44066,235.0633457664,0.7173057851,0.9848182272,0.8864725134,0.806308748,0.0067177499,0.0017514957,0.6501337972,0.9929416261,SIRA
45778,806.543,305.6474709433,191.1623731567,1.5988892892,0.7802769351,46273,241.4256818959,0.6969004993,0.9893026171,0.8843244369,0.7898828057,0.0066767327,0.0016032247,0.6239148467,0.9975707658,SIRA
45707,795.294,287.4158578913,204.45613435,1.4057580557,0.7028278605,46331,241.2383880547,0.7402662607,0.9865316958,0.9081073048,0.8393356923,0.0062882241,0.0019250878,0.7044844043,0.9903346265,SIRA
38449,746.242,284.7889507058,172.9257336801,1.6468858894,0.7945439769,38944,221.2572874631,0.8048775382,0.9872894412,0.86763195,0.7769166848,0.0074069274,0.001664622,0.6035995352,0.9940595573,SIRA
40592,748.889,277.822507646,186.4673548044,1.4899257188,0.7412994841,41038,227.3397008881,0.7674796748,0.989132024,0.9095266123,0.8182911558,0.0068442675,0.0018929458,0.6696004157,0.9976548806,SIRA
38760,738.594,271.1452449339,182.2829599888,1.48749639,0.7403055601,39191,222.1503201752,0.7204594881,0.9890025771,0.8928573576,0.8193037655,0.0069954914,0.001944365,0.6712586602,0.9984948337,SIRA
43197,772.169,283.2982591307,194.6266275279,1.4555986646,0.7266550013,43722,234.5210621968,0.7696433026,0.9879923151,0.9104135778,0.8278238734,0.0065582855,0.0018998612,0.6852923653,0.9975106519,SIRA
43103,771.537,287.4771761606,191.5026301083,1.5011656811,0.7458186946,43632,234.2657552796,0.7167348432,0.9878758709,0.9099213315,0.8149021025,0.0066695399,0.0018142511,0.6640654367,0.9968722436,SIRA
34942,701.872,250.9163363656,178.0581442745,1.4091820253,0.7045729829,35396,210.9254279885,0.7865037027,0.9871736919,0.8913367004,0.8406205472,0.007180938,0.0022118769,0.7066429045,0.9957884792,SIRA
42234,775.133,288.6467334749,186.5372818722,1.5473943363,0.7631277324,42719,231.8922140399,0.7120770178,0.988646738,0.8833231781,0.803377233,0.0068344635,0.0017561527,0.6454149784,0.9987114822,SIRA
35249,706.381,272.6598718168,165.2835726785,1.6496489482,0.7953201842,35703,211.8499957809,0.7516098768,0.9872839817,0.8877254001,0.776975337,0.0077352513,0.0017389341,0.6036906742,0.9958776858,SIRA
43388,792.35,299.6826388252,185.7704562801,1.6131878277,0.7846882319,43963,235.03896989,0.7185109131,0.9869208198,0.8684511028,0.7842929134,0.0069070397,0.0016120736,0.615115374,0.9922966339,SIRA
44204,798.251,298.8347245957,189.2306414454,1.5792089606,0.7739649631,44630,237.2388687283,0.8171398994,0.990454851,0.8717510752,0.793879858,0.0067603548,0.0016564121,0.6302452289,0.9952889129,SIRA
44818,790.151,306.1559554018,186.9013657775,1.6380616275,0.7920334895,45243,238.8808278534,0.7978708253,0.9906062816,0.9020739638,0.780258635,0.0068310937,0.0015617961,0.6088035375,0.9972577134,SIRA
34238,698.847,255.8292238241,170.8670985087,1.4972409906,0.7442553762,34724,208.7897879032,0.7248899051,0.9860039166,0.8809556419,0.8161295445,0.0074720843,0.0020448334,0.6660674334,0.9972634637,SIRA
38970,749.433,276.1799257634,180.1700485683,1.5328847828,0.7579051599,39525,222.7513076467,0.7887067395,0.9859582543,0.8719159948,0.8065441651,0.0070869881,0.0018499248,0.6505134903,0.9971622302,SIRA
45190,798.844,295.1510007778,195.3887881306,1.5105830974,0.7495073503,45712,239.8701628519,0.7142405563,0.988580679,0.8898734513,0.8127032001,0.0065313344,0.0017575576,0.6604864915,0.9977197301,SIRA
44285,810.384,308.9450064585,183.6206844818,1.6825174535,0.8042083555,44926,237.456129082,0.8021918305,0.9857320928,0.8473928541,0.7686032275,0.0069762901,0.0015018035,0.5907509213,0.9939487358,SIRA
41130,767.813,268.9152404179,197.6332955069,1.3606778136,0.6781453214,42068,228.8413041279,0.7053678614,0.9777027669,0.8767134143,0.850979304,0.0065381775,0.0021150102,0.7241657758,0.9853563045,SIRA
43902,794.95,299.1453082759,187.218453547,1.5978409319,0.7799478378,44383,236.4270764802,0.6815387481,0.9891625172,0.8730005998,0.7903419173,0.0068139335,0.0016399769,0.6246403462,0.9980759128,SIRA
43673,787.993,292.6866216482,190.4962891752,1.536442641,0.759202828,44241,235.8096491605,0.7104535398,0.9871612305,0.8838491948,0.8056727972,0.006701775,0.0017418246,0.6491086561,0.9973182179,SIRA
45091,805.812,306.8444333999,188.6944597305,1.6261443703,0.7885648939,45685,239.6072709908,0.7604519774,0.9869979205,0.8726342807,0.7808754043,0.006805004,0.0015607564,0.6097663971,0.9915681938,SIRA
42402,775.087,288.0599353748,188.6532890298,1.5269277141,0.7557070124,42920,232.3529710933,0.7944019784,0.9879310345,0.8869421618,0.8066132862,0.006793546,0.0017739353,0.6506249935,0.993457334,SIRA
37504,724.477,269.8273045665,177.7082471627,1.5183724384,0.7524932666,37841,218.5213396576,0.7212030307,0.9910943157,0.897921249,0.8098562894,0.0071946274,0.0019090614,0.6558672095,0.9958506941,SIRA
45679,814.728,287.6687775542,202.8300429235,1.4182749922,0.7091258988,46387,241.1644857021,0.7270715946,0.9847371031,0.8647711005,0.8383408438,0.0062976155,0.0019188384,0.7028153703,0.9967854639,SIRA
44522,784.973,296.3863498353,191.9265766627,1.5442694544,0.7620183884,44897,238.0906781264,0.7901677167,0.9916475488,0.9079775098,0.8033118875,0.0066570763,0.0017100156,0.6453099887,0.9965325041,SIRA
33739,686.903,255.8043441424,168.5926382413,1.5172924916,0.7520827348,34101,207.2627052796,0.7713534522,0.9893844755,0.8985686118,0.8102391927,0.0075818591,0.0020156191,0.6564875493,0.9960836294,SIRA
41782,758.921,279.5475109755,191.1905227604,1.4621410462,0.7295490002,42259,230.647988628,0.7727533337,0.9887124636,0.9116034249,0.8250761662,0.0066906206,0.001912592,0.68075068,0.9953535115,SIRA
44725,792.243,293.1964593335,194.9031834074,1.5043184734,0.7470633453,45258,238.632853225,0.7209058672,0.9882230766,0.8954542294,0.8139008696,0.0065555385,0.0017744926,0.6624346256,0.9965126447,SIRA
42184,769.735,289.7952036491,186.0841120393,1.5573344789,0.7666017806,42680,231.7549070788,0.6861529953,0.9883786317,0.8946952948,0.7997196094,0.0068697896,0.0017333018,0.6395514537,0.9959955299,SIRA
45429,790.537,295.6038877307,196.2365391904,1.5063651701,0.7478660536,45832,240.5036367246,0.7924123496,0.9912070169,0.9134791487,0.8136010611,0.0065069424,0.0017587445,0.6619466866,0.9971334332,SIRA
38465,739.18,268.1948416212,183.4275973523,1.4621291752,0.7295437946,38966,221.3033191984,0.7842957344,0.9871426372,0.8846575443,0.825158746,0.0069724384,0.001993951,0.6808869561,0.9955446835,SIRA
38857,752.396,280.8577701946,176.365500246,1.5924756815,0.7782512039,39375,222.428120951,0.6977124183,0.9868444444,0.8625537653,0.7919600045,0.0072279839,0.0017539206,0.6272006487,0.9988017805,SIRA
42135,883.82,302.1162230855,178.1516904867,1.6958369705,0.8076374767,42931,231.6202672855,0.6797612326,0.9814586196,0.6778369079,0.7666594826,0.0071701963,0.0015279912,0.5877667623,0.9967566056,SIRA
36849,711.732,256.8210887396,182.9954080428,1.4034291433,0.7016310576,37314,216.6047182864,0.7670642603,0.9875381894,0.9141186838,0.8434070557,0.0069695538,0.0021753726,0.7113354615,0.9983089174,SIRA
38631,755.471,287.8486583082,171.4563949618,1.6788446904,0.8032457919,39158,221.7803346843,0.7845132204,0.9865417028,0.850570309,0.7704754852,0.007451235,0.0016197326,0.5936324733,0.9966167259,SIRA
38883,732.331,267.1679014186,185.706400621,1.4386574751,0.7189203271,39288,222.5025240709,0.8004570158,0.9896915089,0.9110763903,0.8328190733,0.0068710722,0.0020389517,0.6935876088,0.997834998,SIRA
45528,800.854,292.8849180723,198.7353313639,1.4737435768,0.7345596726,45982,240.7655498461,0.7121761982,0.9901265713,0.892034679,0.8220483029,0.0064330724,0.0018121225,0.6757634123,0.9959019883,SIRA
43528,777.324,287.1108125885,193.8864536658,1.4808193515,0.7375414936,43983,235.4178644522,0.7367637102,0.989655094,0.9052622768,0.8199547148,0.0065960029,0.0018391624,0.6723257343,0.9955929579,SIRA
45257,794.509,296.1266678242,194.9985329271,1.5186097217,0.7525833204,45724,240.0479162086,0.7239961606,0.9897865454,0.9009443866,0.8106257973,0.0065432235,0.0017428227,0.6571141833,0.997899987,SIRA
41714,760.11,284.0140142531,187.5961315578,1.5139651969,0.7508109446,42187,230.460222965,0.7893651244,0.9887880153,0.9072747169,0.8114396171,0.0068086018,0.0018208012,0.6584342521,0.9968465422,SIRA
43983,792.432,308.2128211185,182.4807987944,1.6890150808,0.8058931335,44427,236.6450821295,0.6628737642,0.9900060774,0.8801783921,0.7677976577,0.0070075443,0.0015022173,0.5895132432,0.9956967581,SIRA
45809,807.796,303.6566544805,192.8801426699,1.5743282345,0.7723546387,46449,241.5074125255,0.7531649732,0.9862214472,0.8821801444,0.7953305451,0.0066287554,0.001636072,0.6325506759,0.9958423889,SIRA
45733,813.793,308.859105496,189.8292941694,1.6270360528,0.7888275976,46443,241.3069914018,0.7917763158,0.9847124432,0.8677840341,0.7812850167,0.0067535282,0.0015522028,0.6104062774,0.9931530201,SIRA
42160,766.993,278.6374806968,193.0047729615,1.4436818138,0.7212513791,42738,231.6889708338,0.7321478188,0.9864757359,0.9005911306,0.8315068391,0.0066090484,0.0019488661,0.6914036235,0.9981668372,SIRA
44790,792.589,306.4200046024,186.3458581689,1.644361767,0.7938308017,45244,238.8061959177,0.7895293496,0.9899655203,0.8959728405,0.7793427072,0.0068412593,0.0015567889,0.6073750552,0.998744319,SIRA
44991,814.94,318.6668673658,180.5485571973,1.7649925998,0.8240104413,45539,239.3414305071,0.6647802831,0.9879663585,0.8513031498,0.7510709616,0.0070829025,0.0013903205,0.5641075894,0.9956457208,SIRA
35152,711.89,265.1925196716,169.6885130653,1.5628195149,0.7684838752,35769,211.5583051467,0.6934153943,0.9827504263,0.8716339123,0.7977536674,0.0075441659,0.0018848042,0.6364109139,0.9945953958,SIRA
35633,712.676,262.5884816192,173.4937258351,1.5135330131,0.7506449767,36022,213.0008091476,0.694979716,0.9892010438,0.8816129975,0.8111582345,0.0073692499,0.0019680013,0.6579776814,0.9958709427,SIRA
42057,767.125,281.4890080449,190.6728079785,1.4762934004,0.7356405387,42444,231.4057811139,0.7406487743,0.9908821035,0.8980817723,0.8220775039,0.0066930358,0.0018856191,0.6758114224,0.9976959428,SIRA
41163,748.452,282.6586461209,185.8399892722,1.5209785968,0.7534794592,41549,228.9330893076,0.7918093333,0.9907097644,0.9233981,0.8099277784,0.0068668135,0.001822721,0.6559830063,0.9977361124,SIRA
43187,768.92,287.509059609,191.8734277623,1.49843083,0.7447309688,43584,234.493915099,0.7933682373,0.9908911527,0.9179110249,0.8156053079,0.0066573057,0.001817182,0.6652120183,0.9967741967,SIRA
36606,706.337,250.3332284312,187.889661041,1.3323416895,0.6608043327,37135,215.8893391869,0.8339256424,0.9857546789,0.9220155094,0.8624078415,0.0068385846,0.0023334407,0.7437472851,0.9909255144,SIRA
37086,731.802,266.8127809947,177.8706600167,1.5000381793,0.7453711689,37595,217.3001651082,0.7220794393,0.9864609656,0.8702272407,0.8144293699,0.007194434,0.0019524958,0.6632951986,0.994968122,SIRA
42701,782.092,292.2659627676,186.6342953407,1.565982084,0.7695580097,43179,233.1707567422,0.8074006845,0.9889298038,0.8772678682,0.7978033245,0.0068444758,0.0017104222,0.6364901446,0.9967321631,SIRA
41362,771.599,296.7528555086,178.3231010153,1.6641301874,0.7993132893,41880,229.48580359,0.7615628222,0.9876313276,0.8730278177,0.7733229835,0.0071745287,0.0015827664,0.5980284368,0.9951971747,SIRA
44971,779.067,282.2031163874,203.1904244163,1.3888603127,0.6939586928,45388,239.2882269697,0.8006231084,0.9908125496,0.9310924208,0.8479290733,0.0062752244,0.0020010002,0.7189837134,0.998567945,SIRA
41556,774.665,275.4594852076,194.3070651266,1.4176503825,0.7088168795,42272,230.0233521211,0.7535905992,0.9830620742,0.8701932944,0.8350532999,0.0066286333,0.0019882022,0.6973140137,0.9885474783,SIRA
44938,786.535,294.1587542271,195.5086363394,1.5045818933,0.7471668899,45359,239.2004152616,0.7725287949,0.9907184903,0.9128249412,0.81316776,0.00654588,0.0017655028,0.6612418059,0.9948924483,SIRA
40318,756.566,280.4040598343,183.923118647,1.524572125,0.7548289024,40856,226.5711189994,0.7064533651,0.9868317995,0.885146597,0.8080165427,0.0069548108,0.0018287153,0.6528907334,0.9953790127,SIRA
45738,796.17,295.5826757844,197.6050451518,1.4958255522,0.7436877327,46311,241.3201821172,0.7605886755,0.9876271296,0.9067246361,0.8164219418,0.0064625186,0.0017710884,0.666544787,0.9970347241,SIRA
45036,798.409,304.8503246279,188.7481536389,1.6151168568,0.7852725465,45420,239.4610952466,0.7936558287,0.9915455746,0.8878075352,0.7855038224,0.0067690364,0.0015896438,0.617016255,0.9965533543,SIRA
41943,754.232,277.8627259408,192.8198169711,1.441048593,0.7200336732,42276,231.0919432279,0.7748854567,0.9921231905,0.9265299143,0.8316766578,0.0066247699,0.0019550984,0.6916860631,0.996753228,SIRA
43960,805.111,301.120852834,187.2110818277,1.6084563472,0.7832442597,44657,236.5831997132,0.6895686275,0.9843921446,0.8522284479,0.7856752446,0.0068498829,0.0016100345,0.61728559,0.9928769253,SIRA
35077,707.652,261.0852170945,172.9925205724,1.5092283541,0.7489820785,35566,211.3324951603,0.7858807187,0.9862509138,0.8802232382,0.809438763,0.0074432026,0.0019709499,0.655191111,0.9888330021,SIRA
36670,717.172,273.8378843984,171.0149475135,1.6012511677,0.7810154966,37023,216.0779815378,0.8036379575,0.9904653864,0.895930091,0.7890726369,0.0074676271,0.0017857897,0.6226356264,0.9969960238,SIRA
42354,767.735,286.4320226204,189.3972707995,1.5123344777,0.7501837758,42806,232.2214195067,0.8295434514,0.9894407326,0.9029872462,0.8107383294,0.0067628092,0.001802311,0.6572966388,0.9940523689,SIRA
45240,800.869,299.9796848198,192.4831247087,1.5584726468,0.7669943385,45658,240.0028270746,0.7187112763,0.9908449779,0.8863586628,0.8000636017,0.0066308507,0.001675896,0.6401017668,0.9975810946,SIRA
45445,806.11,311.0790015958,187.2617192018,1.6611991117,0.7985150859,46024,240.5459854383,0.7883597884,0.9874196072,0.8788350198,0.7732633325,0.0068451755,0.0015096422,0.5979361814,0.9932910533,SIRA
43282,822.236,311.418955987,177.8458297273,1.7510613348,0.8208928641,44083,234.7516857772,0.6639361865,0.9818297303,0.8044965936,0.7538130909,0.0071951147,0.0014330858,0.568234176,0.9950128947,SIRA
40966,751.331,276.3031144825,189.6102355609,1.4572162398,0.7273752337,41516,228.3846124187,0.7458670162,0.9867520956,0.9119495391,0.8265727038,0.0067446935,0.001942076,0.6832224347,0.9956028273,SIRA
45421,787.527,291.1859395279,199.202420412,1.4617590435,0.729381404,45821,240.4824595712,0.7834719012,0.9912703782,0.9203131996,0.8258724991,0.0064108219,0.0018396936,0.6820653847,0.9970152444,SIRA
44054,791.976,295.8102130116,189.9812874818,1.557049207,0.7665032229,44619,236.8360084611,0.7436403842,0.987337233,0.8826147268,0.8006349952,0.0067147186,0.0017019463,0.6410163955,0.9980940702,SIRA
37590,721.953,277.8086922931,172.8381026014,1.6073347723,0.782899709,37944,218.7717406033,0.7969048124,0.9906704617,0.9062840545,0.7874906246,0.0073904946,0.0017532136,0.6201414838,0.9967749706,SIRA
42776,773.343,284.479035981,192.8817986709,1.4748879259,0.7350456504,43299,233.3754373656,0.7874815906,0.9879211991,0.8988054921,0.8203607572,0.0066504357,0.0018580157,0.672991772,0.9925874387,SIRA
35506,713.086,262.1062149264,173.2478276854,1.5128975551,0.7504006219,35941,212.6208909665,0.760918949,0.9878968309,0.8774609393,0.8112012568,0.007382026,0.0019718315,0.6580474791,0.9955584222,SIRA
44449,788.365,287.4878820869,197.4228096008,1.4562039851,0.7269248875,44978,237.8954066894,0.7169887408,0.9882386945,0.8987050629,0.8274971625,0.0064678144,0.0018706966,0.684751554,0.9971379417,SIRA
39496,790.356,274.5507126165,183.8462882912,1.4933709849,0.7426984955,40281,224.2495686927,0.727165608,0.9805119039,0.7945431156,0.8167874217,0.0069513549,0.0019084702,0.6671416923,0.9962900461,SIRA
39461,737.832,282.5880611744,178.4795441242,1.5833078382,0.775303287,39855,224.1501855337,0.7778631973,0.9901141638,0.9108837977,0.7932047256,0.0071611987,0.0017486652,0.6291737368,0.9961757091,SIRA
37813,721.209,266.6676347742,180.9426628549,1.4737687097,0.7345703616,38199,219.4197049152,0.8077284573,0.9898950234,0.9135424304,0.8228209063,0.0070522739,0.0019940232,0.6770342438,0.9977918839,SIRA
44995,787.485,293.8005366979,195.4877426523,1.5029102731,0.7465086441,45409,239.3520697954,0.8067957683,0.9908828646,0.9117789047,0.8146754001,0.0065296263,0.001774216,0.6636960076,0.997475548,SIRA
44642,802.456,297.3153678561,192.0522386229,1.5480963408,0.7633758021,45289,238.4113247228,0.7135185244,0.9857139703,0.8711863254,0.8018802608,0.0066599921,0.0016986018,0.6430119527,0.9954444511,SIRA
34862,702.718,264.0184917212,168.7377812606,1.5646673184,0.769112436,35381,210.6838318632,0.7321488575,0.9853311099,0.8871560252,0.797988923,0.0075732457,0.0018943022,0.6367863212,0.9963587457,SIRA
41410,768.075,287.3902569812,184.3639318073,1.5588203949,0.7671140665,42028,229.6189224508,0.7830641806,0.9852955173,0.8820797163,0.7989794952,0.0069401173,0.0017445728,0.6383682338,0.9951014222,SIRA
39610,747.285,286.7688179313,176.471270921,1.6250170151,0.7882320126,40040,224.5729689142,0.7436402891,0.9892607393,0.8913374964,0.7831150211,0.0072398086,0.0016796124,0.6132691363,0.9965727814,SIRA
40313,746.912,273.957524528,187.7229889721,1.4593712045,0.7283299233,40727,226.5570695584,0.7911956351,0.9898347534,0.9080632686,0.8269788171,0.0067957613,0.001960629,0.6838939639,0.9980551578,SIRA
40695,758.057,285.3585760967,182.1732840621,1.5664128666,0.7697037018,41207,227.6279492351,0.6895938183,0.9875749266,0.8899122642,0.7976909345,0.0070121287,0.0017513311,0.636310827,0.9967254665,SIRA
40029,750.006,281.3352813903,182.1284354062,1.5447081658,0.7621746365,40510,225.7576260865,0.7910869565,0.9881263885,0.8942421353,0.8024504604,0.0070282865,0.0017976376,0.6439267414,0.9946788957,SIRA
45626,796.935,297.9236729719,195.8127190164,1.5214725298,0.7536656517,46212,241.0245370664,0.6989276961,0.987319311,0.9027686284,0.809014385,0.0065296908,0.00172543,0.6545042751,0.9958102753,SIRA
44660,808.103,300.3827428742,190.9193503877,1.5733488631,0.7720292955,45356,238.4593845246,0.7154185022,0.9846547315,0.859399595,0.7938518113,0.0067259907,0.0016477593,0.6302006984,0.9915255523,SIRA
44872,786.494,276.5596923305,207.281358593,1.3342236572,0.6620048784,45420,239.0246950659,0.7616784356,0.9879348305,0.9115793181,0.864278858,0.0061633021,0.0021213327,0.7469779444,0.9966356449,SIRA
37364,731.173,277.2243955271,171.9148117968,1.6125684147,0.7845000705,37787,218.1130953187,0.7963341858,0.9888056739,0.8782596609,0.7867745366,0.0074195588,0.001753715,0.6190141714,0.9982027011,SIRA
